"csu_id","trap_id","zone","year","week","trap_date","method","spp","total","test_code","cq","copies","seq","notes"
"CSU22843","FC-064","SE",2024,34,2024-08-20,"L","Pipiens",15,0,55.55,0,NA,""
"CSU22844","FC-027","SE",2024,34,2024-08-20,"L","Tarsalis",2,0,55.55,0,NA,""
"CSU22845","FC-027","SE",2024,34,2024-08-20,"L","Pipiens",12,0,39.17,0.39,NA,""
"CSU22846","FC-059","SE",2024,34,2024-08-20,"L","Tarsalis",8,0,35.57,4.93,NA,""
"CSU22847","FC-059","SE",2024,34,2024-08-20,"L","Pipiens",3,0,35.17,6.54,NA,""
"CSU22848","FC-023","SE",2024,34,2024-08-20,"L","Tarsalis",14,0,55.55,0,NA,""
"CSU22849","FC-023","SE",2024,34,2024-08-20,"L","Pipiens",8,0,55.55,0,NA,""
"CSU22850","FC-004","SE",2024,34,2024-08-20,"L","Tarsalis",10,0,39.31,0.35,NA,""
"CSU22851","FC-004","SE",2024,34,2024-08-20,"L","Pipiens",19,1,25.98,4276.07,NA,""
"CSU22852","FC-050","SE",2024,34,2024-08-20,"L","Tarsalis",2,0,35.17,6.53,NA,""
"CSU22853","FC-050","SE",2024,34,2024-08-20,"L","Pipiens",1,0,37.04,1.75,NA,""
"CSU22854","FC-046","SE",2024,34,2024-08-20,"L","Tarsalis",7,0,55.55,0,NA,""
"CSU22855","FC-046","SE",2024,34,2024-08-20,"L","Pipiens",23,0,55.55,0,NA,""
"CSU22856","FC-031","SE",2024,34,2024-08-20,"L","Tarsalis",43,0,55.55,0,NA,""
"CSU22857","FC-031","SE",2024,34,2024-08-20,"L","Pipiens",14,0,55.55,0,NA,""
"CSU22858","FC-047","SE",2024,34,2024-08-20,"L","Tarsalis",18,0,55.55,0,NA,""
"CSU22859","FC-047","SE",2024,34,2024-08-20,"L","Pipiens",4,0,37.51,1.25,NA,""
"CSU22860","FC-088GR","SE",2024,34,2024-08-20,"G","Pipiens",50,0,29.53,348.46,NA,""
"CSU22861","FC-088GR","SE",2024,34,2024-08-20,"G","Pipiens",50,1,27.44,1528.65,NA,""
"CSU22862","FC-088GR","SE",2024,34,2024-08-20,"G","Pipiens",50,0,55.55,0,NA,""
"CSU22863","FC-088GR","SE",2024,34,2024-08-20,"G","Pipiens",12,1,28.4,777.15,NA,""
"BOU00246","BC-03","BC",2024,34,2024-08-19,"L","Tarsalis",13,0,55.55,0,NA,""
"BOU00247","BC-04","BC",2024,34,2024-08-19,"L","Tarsalis",11,0,38.7,0.68,NA,""
"BOU00248","BC-26","BC",2024,34,2024-08-19,"L","Tarsalis",10,1,21.86,120340.23,NA,""
"BOU00249","BC-13","BC",2024,34,2024-08-19,"L","Tarsalis",9,0,37.15,2.09,NA,""
"BOU00250","BC-14","BC",2024,34,2024-08-19,"L","Tarsalis",10,0,55.55,0,NA,""
"CSU00000","BC-03","BC",2024,34,2024-08-19,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","BC-04","BC",2024,34,2024-08-19,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","BC-13","BC",2024,34,2024-08-19,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","BC-14","BC",2024,34,2024-08-19,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","BC-26","BC",2024,34,2024-08-19,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-034","NE",2024,34,2024-08-19,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-040GR","NE",2024,34,2024-08-19,"G","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","FC-067","NE",2024,34,2024-08-19,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-069","NE",2024,34,2024-08-19,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-091GR","NE",2024,34,2024-08-19,"G","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","FC-092GR","NE",2024,34,2024-08-19,"G","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","LV-095","LV",2024,34,2024-08-19,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU22799","LV-095","LV",2024,34,2024-08-19,"L","Tarsalis",7,0,35.48,5.23,NA,""
"CSU22800","FC-038","NE",2024,34,2024-08-19,"L","Tarsalis",25,1,22.46,51182.26,NA,""
"CSU22801","FC-038","NE",2024,34,2024-08-19,"L","Pipiens",9,0,55.55,0,NA,""
"CSU22802","FC-069","NE",2024,34,2024-08-19,"L","Tarsalis",4,0,35.41,5.52,NA,""
"CSU22803","FC-034","NE",2024,34,2024-08-19,"L","Tarsalis",14,0,55.55,0,NA,""
"CSU22804","FC-040","NE",2024,34,2024-08-19,"L","Tarsalis",10,0,39.33,0.35,NA,""
"CSU22805","FC-040","NE",2024,34,2024-08-19,"L","Pipiens",3,0,35.02,7.26,NA,""
"CSU22806","FC-006","NE",2024,34,2024-08-19,"L","Tarsalis",7,0,55.55,0,NA,""
"CSU22807","FC-006","NE",2024,34,2024-08-19,"L","Pipiens",2,1,25.5,5987.43,NA,""
"CSU22808","FC-036","NW",2024,34,2024-08-19,"L","Tarsalis",9,0,39.77,0.25,NA,""
"CSU22809","FC-036","NW",2024,34,2024-08-19,"L","Pipiens",4,0,36.08,3.43,NA,""
"CSU22810","FC-040GR","NE",2024,34,2024-08-19,"G","Pipiens",50,0,55.55,0,NA,""
"CSU22811","FC-040GR","NE",2024,34,2024-08-19,"G","Pipiens",50,0,31,124.04,NA,""
"CSU22812","FC-040GR","NE",2024,34,2024-08-19,"G","Pipiens",50,0,55.55,0,NA,""
"CSU22813","FC-040GR","NE",2024,34,2024-08-19,"G","Pipiens",50,1,24.06,16571.04,NA,""
"CSU22814","FC-040GR","NE",2024,34,2024-08-19,"G","Pipiens",50,1,19,590805.56,NA,""
"CSU22815","FC-040GR","NE",2024,34,2024-08-19,"G","Pipiens",7,0,35.87,3.98,NA,""
"CSU22816","FC-091GR","NE",2024,34,2024-08-19,"G","Pipiens",10,0,38.51,0.62,NA,""
"CSU22817","FC-067","NE",2024,34,2024-08-19,"L","Tarsalis",8,0,55.55,0,NA,""
"CSU22818","FC-092GR","NE",2024,34,2024-08-19,"G","Pipiens",50,1,25.06,8179.49,NA,""
"CSU22819","FC-092GR","NE",2024,34,2024-08-19,"G","Pipiens",2,0,39.19,0.38,NA,""
"CSU22820","FC-072","NE",2024,34,2024-08-19,"L","Tarsalis",13,0,55.55,0,NA,""
"CSU22821","FC-072","NE",2024,34,2024-08-19,"L","Pipiens",4,0,37.16,1.6,NA,""
"CSU22822","FC-066","NE",2024,34,2024-08-19,"L","Tarsalis",14,1,19.24,499258.78,NA,""
"CSU22823","FC-066","NE",2024,34,2024-08-19,"L","Pipiens",11,0,55.55,0,NA,""
"CSU22824","FC-019","NE",2024,34,2024-08-19,"L","Tarsalis",22,0,55.55,0,NA,""
"CSU22825","FC-019","NE",2024,34,2024-08-19,"L","Pipiens",22,0,55.55,0,NA,""
"CSU22826","FC-066GR","NE",2024,34,2024-08-19,"G","Tarsalis",1,0,34.82,8.36,NA,""
"CSU22827","FC-066GR","NE",2024,34,2024-08-19,"G","Pipiens",42,1,20.09,273374.09,NA,""
"CSU22828","FC-014","NE",2024,34,2024-08-19,"L","Tarsalis",43,0,55.55,0,NA,""
"CSU22829","FC-014","NE",2024,34,2024-08-19,"L","Pipiens",22,0,37.57,1.2,NA,""
"CSU00000","FC-001","SW",2024,33,2024-08-15,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-029GR","SE",2024,33,2024-08-15,"G","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","FC-068","SW",2024,33,2024-08-15,"L","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","FC-089GR","SW",2024,33,2024-08-15,"G","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","FC-093","SW",2024,33,2024-08-15,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-093","SW",2024,33,2024-08-15,"L","Tarsalis",0,NA,NA,NA,NA,""
"CSU22783","FC-054","SE",2024,33,2024-08-15,"L","Tarsalis",6,0,55.55,0,NA,""
"CSU22784","FC-054","SE",2024,33,2024-08-15,"L","Pipiens",1,0,35.18,0.33,NA,""
"CSU22785","FC-001","SW",2024,33,2024-08-15,"L","Tarsalis",8,0,55.55,0,NA,""
"CSU22786","FC-029","SE",2024,33,2024-08-15,"L","Tarsalis",11,0,34.21,0.66,NA,""
"CSU22787","FC-029","SE",2024,33,2024-08-15,"L","Pipiens",3,0,34.42,0.57,NA,""
"CSU22788","FC-068","SW",2024,33,2024-08-15,"L","Pipiens",1,0,32.68,1.95,NA,""
"CSU22789","FC-029GR","SE",2024,33,2024-08-15,"G","Pipiens",19,0,55.55,0,NA,""
"CSU22790","FC-071","SW",2024,33,2024-08-15,"L","Tarsalis",1,0,33.53,1.07,NA,""
"CSU22791","FC-071","SW",2024,33,2024-08-15,"L","Pipiens",1,0,35.19,0.33,NA,""
"CSU22792","FC-062","SW",2024,33,2024-08-15,"L","Tarsalis",10,0,34.54,0.52,NA,""
"CSU22793","FC-062","SW",2024,33,2024-08-15,"L","Pipiens",2,0,33.09,1.46,NA,""
"CSU22794","FC-057","SW",2024,33,2024-08-15,"L","Tarsalis",3,0,35.17,0.33,NA,""
"CSU22795","FC-057","SW",2024,33,2024-08-15,"L","Pipiens",1,0,55.55,0,NA,""
"CSU22796","FC-089GR","SW",2024,33,2024-08-15,"G","Pipiens",19,0,55.55,0,NA,""
"CSU22797","FC-037","SW",2024,33,2024-08-15,"L","Tarsalis",10,0,55.55,0,NA,""
"CSU22798","FC-037","SW",2024,33,2024-08-15,"L","Pipiens",4,0,37.52,0.06,NA,""
"CDC170","LC-062","BE",2024,33,2024-08-14,"L","Tarsalis",4,0,34.93,0.39,NA,""
"CDC171","LC-062","BE",2024,33,2024-08-14,"L","Pipiens",4,0,31.15,5.79,NA,""
"CDC172","LC-058","BE",2024,33,2024-08-14,"L","Tarsalis",23,1,16.32,223985.45,NA,""
"CDC173","LC-058","BE",2024,33,2024-08-14,"L","Tarsalis",30,0,55.55,0,NA,""
"CDC174","LC-061","BE",2024,33,2024-08-14,"L","Tarsalis",50,0,55.55,0,NA,""
"CDC175","LC-061","BE",2024,33,2024-08-14,"L","Tarsalis",34,0,55.55,0,NA,""
"CDC176","LC-061","BE",2024,33,2024-08-14,"L","Tarsalis",6,0,33.19,1.36,NA,""
"CDC177","LC-061","BE",2024,33,2024-08-14,"L","Pipiens",4,0,35.01,0.37,NA,""
"CDC178","LC-060","BE",2024,33,2024-08-14,"L","Tarsalis",4,0,33.83,0.86,NA,""
"CDC179","LC-060","BE",2024,33,2024-08-14,"L","Pipiens",1,0,32.15,2.85,NA,""
"CDC180","LC-059","BE",2024,33,2024-08-14,"L","Tarsalis",11,0,33.97,0.78,NA,""
"CDC181","LC-059","BE",2024,33,2024-08-14,"L","Tarsalis",33,0,55.55,0,NA,""
"CDC182","LC-059","BE",2024,33,2024-08-14,"L","Pipiens",37,0,55.55,0,NA,""
"CDC183","LC-059","BE",2024,33,2024-08-14,"L","Pipiens",13,0,55.55,0,NA,""
"CSU00000","FC-041","NW",2024,33,2024-08-14,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-052","NW",2024,33,2024-08-14,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-063GR","NW",2024,33,2024-08-14,"G","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","FC-090GR","NW",2024,33,2024-08-14,"G","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","LC-058","BE",2024,33,2024-08-14,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","WC-055","BE",2024,33,2024-08-14,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU22750","LC-054","BE",2024,33,2024-08-14,"L","Tarsalis",46,0,55.55,0,NA,""
"CSU22751","LC-054","BE",2024,33,2024-08-14,"L","Pipiens",12,0,55.55,0,NA,""
"CSU22752","LV-020","LV",2024,33,2024-08-14,"L","Tarsalis",50,0,55.55,0,NA,""
"CSU22753","LV-020","LV",2024,33,2024-08-14,"L","Tarsalis",49,0,55.55,0,NA,""
"CSU22754","LV-020","LV",2024,33,2024-08-14,"L","Pipiens",15,0,55.55,0,NA,""
"CSU22755","LC-049","BE",2024,33,2024-08-14,"L","Tarsalis",29,0,55.55,0,NA,""
"CSU22756","LC-049","BE",2024,33,2024-08-14,"L","Pipiens",5,0,55.55,0,NA,""
"CSU22757","WC-055","BE",2024,33,2024-08-14,"L","Tarsalis",8,0,55.55,0,NA,""
"CSU22758","LC-053","BE",2024,33,2024-08-14,"L","Tarsalis",50,0,55.55,0,NA,""
"CSU22759","LC-053","BE",2024,33,2024-08-14,"L","Tarsalis",6,0,38.29,0.47,NA,""
"CSU22760","LC-053","BE",2024,33,2024-08-14,"L","Pipiens",2,0,55.55,0,NA,""
"CSU22761","LC-001","BE",2024,33,2024-08-14,"L","Tarsalis",42,1,14.46,16369846,NA,""
"CSU22762","LC-001","BE",2024,33,2024-08-14,"L","Pipiens",19,0,55.55,0,NA,""
"CSU22763","FC-061","NW",2024,33,2024-08-14,"L","Tarsalis",13,0,55.55,0,NA,""
"CSU22764","FC-061","NW",2024,33,2024-08-14,"L","Pipiens",5,0,55.55,0,NA,""
"CSU22765","FC-073","NW",2024,33,2024-08-14,"L","Tarsalis",4,0,55.55,0,NA,""
"CSU22766","FC-073","NW",2024,33,2024-08-14,"L","Pipiens",2,0,55.55,0,NA,""
"CSU22767","FC-052","NW",2024,33,2024-08-14,"L","Tarsalis",2,0,55.55,0,NA,""
"CSU22768","FC-041","NW",2024,33,2024-08-14,"L","Tarsalis",3,0,55.55,0,NA,""
"CSU22769","FC-090GR","NW",2024,33,2024-08-14,"G","Pipiens",16,0,55.55,0,NA,""
"CSU22770","FC-060","SW",2024,33,2024-08-14,"L","Tarsalis",6,0,55.55,0,NA,""
"CSU22771","FC-060","SW",2024,33,2024-08-14,"L","Pipiens",6,0,30.75,7.74,NA,""
"CSU22772","FC-011","NW",2024,33,2024-08-14,"L","Tarsalis",3,0,36.98,0.09,NA,""
"CSU22773","FC-011","NW",2024,33,2024-08-14,"L","Pipiens",4,0,32.23,2.68,NA,""
"CSU22774","FC-063GR","NW",2024,33,2024-08-14,"G","Pipiens",17,0,55.55,0,NA,""
"CSU22775","FC-058","SW",2024,33,2024-08-14,"L","Tarsalis",3,0,33.25,1.31,NA,""
"CSU22776","FC-058","SW",2024,33,2024-08-14,"L","Pipiens",2,0,33.4,1.17,NA,""
"CSU22777","FC-015","NW",2024,33,2024-08-14,"L","Tarsalis",1,0,31.81,3.64,NA,""
"CSU22778","FC-015","NW",2024,33,2024-08-14,"L","Pipiens",1,0,32.49,2.23,NA,""
"CSU22779","FC-063","NW",2024,33,2024-08-14,"L","Tarsalis",2,0,33.48,1.1,NA,""
"CSU22780","FC-063","NW",2024,33,2024-08-14,"L","Pipiens",1,0,35.51,0.26,NA,""
"CSU22781","FC-049","NW",2024,33,2024-08-14,"L","Tarsalis",5,0,32.96,1.6,NA,""
"CSU22782","FC-049","NW",2024,33,2024-08-14,"L","Pipiens",3,0,55.55,0,NA,""
"CSU00000","FC-023","SE",2024,33,2024-08-13,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-023","SE",2024,33,2024-08-13,"L","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","FC-074","SE",2024,33,2024-08-13,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-075GR","SE",2024,33,2024-08-13,"G","Tarsalis",0,NA,NA,NA,NA,""
"CSU22711","LV-104","LV",2024,33,2024-08-13,"L","Tarsalis",50,0,55.55,0,NA,""
"CSU22712","LV-104","LV",2024,33,2024-08-13,"L","Tarsalis",12,0,55.55,0,NA,""
"CSU22713","LV-104","LV",2024,33,2024-08-13,"L","Pipiens",8,0,55.55,0,NA,""
"CSU22714","LV-089","LV",2024,33,2024-08-13,"L","Tarsalis",23,0,55.55,0,NA,""
"CSU22715","LV-089","LV",2024,33,2024-08-13,"L","Pipiens",4,0,55.55,0,NA,""
"CSU22716","FC-039","SE",2024,33,2024-08-13,"L","Tarsalis",11,0,55.55,0,NA,""
"CSU22717","FC-039","SE",2024,33,2024-08-13,"L","Pipiens",1,0,55.55,0,NA,""
"CSU22718","LV-110","LV",2024,33,2024-08-13,"L","Tarsalis",3,0,55.55,0,NA,""
"CSU22719","LV-110","LV",2024,33,2024-08-13,"L","Pipiens",1,0,55.55,0,NA,""
"CSU22720","FC-075GR","SE",2024,33,2024-08-13,"G","Pipiens",13,1,21.06,133085.39,NA,""
"CSU22721","FC-064","SE",2024,33,2024-08-13,"L","Tarsalis",38,0,55.55,0,NA,""
"CSU22722","FC-064","SE",2024,33,2024-08-13,"L","Pipiens",1,0,55.55,0,NA,""
"CSU22723","FC-074","SE",2024,33,2024-08-13,"L","Tarsalis",12,0,55.55,0,NA,""
"CSU22724","FC-053","SE",2024,33,2024-08-13,"L","Tarsalis",50,0,38.59,0.38,NA,""
"CSU22725","FC-053","SE",2024,33,2024-08-13,"L","Tarsalis",31,0,55.55,0,NA,""
"CSU22726","FC-053","SE",2024,33,2024-08-13,"L","Pipiens",6,0,55.55,0,NA,""
"CSU22727","FC-075","SE",2024,33,2024-08-13,"L","Tarsalis",38,0,55.55,0,NA,""
"CSU22728","FC-075","SE",2024,33,2024-08-13,"L","Pipiens",22,0,55.55,0,NA,""
"CSU22729","FC-027","SE",2024,33,2024-08-13,"L","Tarsalis",14,0,55.55,0,NA,""
"CSU22730","FC-027","SE",2024,33,2024-08-13,"L","Pipiens",10,0,55.55,0,NA,""
"CSU22731","FC-004","SE",2024,33,2024-08-13,"L","Tarsalis",18,0,55.55,0,NA,""
"CSU22732","FC-004","SE",2024,33,2024-08-13,"L","Pipiens",8,0,33.97,10.96,NA,""
"CSU22733","FC-050","SE",2024,33,2024-08-13,"L","Tarsalis",2,0,55.55,0,NA,""
"CSU22734","FC-050","SE",2024,33,2024-08-13,"L","Pipiens",5,0,55.55,0,NA,""
"CSU22735","FC-059","SE",2024,33,2024-08-13,"L","Tarsalis",3,0,39.08,0.27,NA,""
"CSU22736","FC-059","SE",2024,33,2024-08-13,"L","Pipiens",2,0,55.55,0,NA,""
"CSU22737","FC-046","SE",2024,33,2024-08-13,"L","Tarsalis",5,0,55.55,0,NA,""
"CSU22738","FC-046","SE",2024,33,2024-08-13,"L","Pipiens",6,0,55.55,0,NA,""
"CSU22739","FC-088GR","SE",2024,33,2024-08-13,"G","Tarsalis",1,0,55.55,0,NA,""
"CSU22740","FC-088GR","SE",2024,33,2024-08-13,"G","Pipiens",50,0,55.55,0,NA,""
"CSU22741","FC-088GR","SE",2024,33,2024-08-13,"G","Pipiens",50,0,55.55,0,NA,""
"CSU22742","FC-088GR","SE",2024,33,2024-08-13,"G","Pipiens",50,0,55.55,0,NA,""
"CSU22743","FC-088GR","SE",2024,33,2024-08-13,"G","Pipiens",50,0,55.55,0,NA,""
"CSU22744","FC-088GR","SE",2024,33,2024-08-13,"G","Pipiens",50,0,55.55,0,NA,""
"CSU22745","FC-088GR","SE",2024,33,2024-08-13,"G","Pipiens",8,0,55.55,0,NA,""
"CSU22746","FC-031","SE",2024,33,2024-08-13,"L","Tarsalis",29,0,55.55,0,NA,""
"CSU22747","FC-031","SE",2024,33,2024-08-13,"L","Pipiens",3,0,55.55,0,NA,""
"CSU22748","FC-047","SE",2024,33,2024-08-13,"L","Tarsalis",3,0,55.55,0,NA,""
"CSU22749","FC-047","SE",2024,33,2024-08-13,"L","Pipiens",1,0,38.09,0.55,NA,""
"BOU00241","BC-04","BC",2024,33,2024-08-12,"L","Tarsalis",25,0,55.55,0,NA,""
"BOU00242","BC-07","BC",2024,33,2024-08-12,"L","Tarsalis",30,0,55.55,0,NA,""
"BOU00243","BC-26","BC",2024,33,2024-08-12,"L","Tarsalis",49,1,22.32,3130.59,NA,""
"BOU00244","BC-13","BC",2024,33,2024-08-12,"L","Tarsalis",14,0,55.55,0,NA,""
"BOU00245","BC-14","BC",2024,33,2024-08-12,"L","Tarsalis",18,0,33.46,1.12,NA,""
"CSU00000","BC-04","BC",2024,33,2024-08-12,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","BC-07","BC",2024,33,2024-08-12,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","BC-13","BC",2024,33,2024-08-12,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","BC-14","BC",2024,33,2024-08-12,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","BC-26","BC",2024,33,2024-08-12,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-006","NE",2024,33,2024-08-12,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-006","NE",2024,33,2024-08-12,"L","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","FC-040GR","NE",2024,33,2024-08-12,"G","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","FC-066GR","NE",2024,33,2024-08-12,"G","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","FC-069","NE",2024,33,2024-08-12,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-091GR","NE",2024,33,2024-08-12,"G","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","LV-069","LV",2024,33,2024-08-12,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU22682","LV-069","LV",2024,33,2024-08-12,"L","Tarsalis",7,0,55.55,0,NA,""
"CSU22683","LV-095","LV",2024,33,2024-08-12,"L","Tarsalis",50,0,55.55,0,NA,""
"CSU22684","LV-095","LV",2024,33,2024-08-12,"L","Tarsalis",5,0,55.55,0,NA,""
"CSU22685","LV-095","LV",2024,33,2024-08-12,"L","Pipiens",3,0,55.55,0,NA,""
"CSU22686","FC-038","NE",2024,33,2024-08-12,"L","Tarsalis",50,0,55.55,0,NA,""
"CSU22687","FC-038","NE",2024,33,2024-08-12,"L","Tarsalis",20,0,55.55,0,NA,""
"CSU22688","FC-038","NE",2024,33,2024-08-12,"L","Pipiens",3,0,55.55,0,NA,""
"CSU22689","FC-034","NE",2024,33,2024-08-12,"L","Tarsalis",9,0,55.55,0,NA,""
"CSU22690","FC-034","NE",2024,33,2024-08-12,"L","Pipiens",1,0,55.55,0,NA,""
"CSU22691","FC-069","NE",2024,33,2024-08-12,"L","Tarsalis",8,0,55.55,0,NA,""
"CSU22692","FC-040","NE",2024,33,2024-08-12,"L","Tarsalis",20,0,55.55,0,NA,""
"CSU22693","FC-040","NE",2024,33,2024-08-12,"L","Pipiens",5,0,55.55,0,NA,""
"CSU22694","FC-036","NW",2024,33,2024-08-12,"L","Tarsalis",24,0,55.55,0,NA,""
"CSU22695","FC-036","NW",2024,33,2024-08-12,"L","Pipiens",24,0,55.55,0,NA,""
"CSU22696","FC-040GR","NE",2024,33,2024-08-12,"G","Pipiens",40,0,55.55,0,NA,""
"CSU22697","FC-072","NE",2024,33,2024-08-12,"L","Tarsalis",28,0,55.55,0,NA,""
"CSU22698","FC-072","NE",2024,33,2024-08-12,"L","Pipiens",22,1,23.67,19879.33,NA,""
"CSU22699","FC-092GR","NE",2024,33,2024-08-12,"G","Tarsalis",2,0,55.55,0,NA,""
"CSU22700","FC-092GR","NE",2024,33,2024-08-12,"G","Pipiens",40,0,55.55,0,NA,""
"CSU22701","FC-066","NE",2024,33,2024-08-12,"L","Tarsalis",29,0,55.55,0,NA,""
"CSU22702","FC-066","NE",2024,33,2024-08-12,"L","Pipiens",36,0,55.55,0,NA,""
"CSU22703","FC-019","NE",2024,33,2024-08-12,"L","Tarsalis",18,0,55.55,0,NA,""
"CSU22704","FC-019","NE",2024,33,2024-08-12,"L","Pipiens",12,0,55.55,0,NA,""
"CSU22705","FC-091GR","NE",2024,33,2024-08-12,"G","Pipiens",10,0,55.55,0,NA,""
"CSU22706","FC-066GR","NE",2024,33,2024-08-12,"G","Pipiens",37,1,28.23,718.83,NA,""
"CSU22707","FC-014","NE",2024,33,2024-08-12,"L","Tarsalis",41,0,55.55,0,NA,""
"CSU22708","FC-014","NE",2024,33,2024-08-12,"L","Pipiens",4,0,55.55,0,NA,""
"CSU22709","FC-067","NE",2024,33,2024-08-12,"L","Tarsalis",9,0,55.55,0,NA,""
"CSU22710","FC-067","NE",2024,33,2024-08-12,"L","Pipiens",2,0,55.55,0,NA,""
"CSU00000","FC-029GR","SE",2024,32,2024-08-08,"G","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","FC-054","SE",2024,32,2024-08-08,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-068","SW",2024,32,2024-08-08,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-071","SW",2024,32,2024-08-08,"L","Pipiens",0,NA,NA,NA,NA,""
"CSU00000","FC-071","SW",2024,32,2024-08-08,"L","Tarsalis",0,NA,NA,NA,NA,""
"CSU00000","FC-089GR","SW",2024,32,2024-08-08,"G","Tarsalis",0,NA,NA,NA,NA,""
"CSU22666","FC-054","SE",2024,32,2024-08-08,"L","Tarsalis",8,0,39.52,0.33,NA,""
"CSU22667","FC-029GR","SE",2024,32,2024-08-08,"G","Pipiens",21,1,20.06,301596.97,NA,""
"CSU22668","FC-001","SW",2024,32,2024-08-08,"L","Tarsalis",7,0,55.55,0,NA,""
"CSU22669","FC-001","SW",2024,32,2024-08-08,"L","Pipiens",2,0,55.55,0,NA,""
"CSU22670","FC-029","SE",2024,32,2024-08-08,"L","Tarsalis",11,0,55.55,0,NA,""
"CSU22671","FC-029","SE",2024,32,2024-08-08,"L","Pipiens",18,0,55.55,0,NA,""
"CSU22672","FC-068","SW",2024,32,2024-08-08,"L","Tarsalis",6,0,55.55,0,NA,""
"CSU22673","FC-062","SW",2024,32,2024-08-08,"L","Tarsalis",9,0,55.55,0,NA,""
"CSU22674","FC-062","SW",2024,32,2024-08-08,"L","Pipiens",4,0,55.55,0,NA,""
"CSU22675","FC-093","SW",2024,32,2024-08-08,"L","Tarsalis",12,0,55.55,0,NA,""
"CSU22676","FC-093","SW",2024,32,2024-08-08,"L","Pipiens",10,0,55.55,0,NA,""
"CSU22677","FC-089GR","SW",2024,32,2024-08-08,"G","Pipiens",16,0,55.55,0,NA,""
"CSU22678","FC-057","SW",2024,32,2024-08-08,"L","Tarsalis",5,0,38.48,0.7,NA,""
"CSU22679","FC-057","SW",2024,32,2024-08-08,"L","Pipiens",2,0,55.55,0,NA,""
"CSU22680","FC-037","SW",2024,32,2024-08-08,"L","Tarsalis",14,0,55.55,0,NA,""
"CSU22681","FC-037","SW",2024,32,2024-08-08,"L","Pipiens",9,0,55.55,0,NA,""
"CDC151","LC-061","BE",2024,32,2024-08-07,"L","Tarsalis",50,0,55.55,0,NA,""
"CDC152","LC-061","BE",2024,32,2024-08-07,"L","Tarsalis",50,0,55.55,0,NA,""
"CDC153","LC-060","BE",2024,32,2024-08-07,"L","Pipiens",2,0,55.55,0,NA,""
"CDC154","LC-060","BE",2024,32,2024-08-07,"L","Tarsalis",6,0,55.55,0,NA,""
"CDC155","LC-060","BE",2024,32,2024-08-07,"L","Tarsalis",50,0,55.55,0,NA,""
"CDC156","LC-061","BE",2024,32,2024-08-07,"L","Tarsalis",39,0,30.43,202.01,NA,""
"CDC157","LC-060","BE",2024,32,2024-08-07,"L","Tarsalis",9,0,55.55,0,NA,""
"CDC158","LC-058","BE",2024,32,2024-08-07,"L","Tarsalis",7,0,55.55,0,NA,""
"CDC159","LC-061","BE",2024,32,2024-08-07,"L","Tarsalis",11,0,55.55,0,NA,""
"CDC160","LC-061","BE",2024,32,2024-08-07,"L","Pipiens",11,0,55.55,0,NA,""
