id,date_trap_set,contract,location,zone,mosquito_species,mosquito_count,trap_type,trap_name,trap_team
b09ded33-60e5-43d9-9c5a-3b689f10d154,2026-07-13,Loveland,Outlet Mall Apartments,LV - Loveland Traps,Aedes dorsalis,1,CDC Light Trap,LV-066,
b09ded33-60e5-43d9-9c5a-3b689f10d154,2026-07-13,Loveland,Outlet Mall Apartments,LV - Loveland Traps,Aedes vexans,2,CDC Light Trap,LV-066,
b09ded33-60e5-43d9-9c5a-3b689f10d154,2026-07-13,Loveland,Outlet Mall Apartments,LV - Loveland Traps,Culex pipiens,1,CDC Light Trap,LV-066,
63a2577a-809d-4717-abc7-b106b18965af,2026-07-13,Loveland,Sundisk and 13E,LV - Loveland Traps,Culex pipiens,13,CDC Light Trap,LV-116,
63a2577a-809d-4717-abc7-b106b18965af,2026-07-13,Loveland,Sundisk and 13E,LV - Loveland Traps,Aedes vexans,3,CDC Light Trap,LV-116,
63a2577a-809d-4717-abc7-b106b18965af,2026-07-13,Loveland,Sundisk and 13E,LV - Loveland Traps,Culex tarsalis,24,CDC Light Trap,LV-116,
dee6fe46-59d4-4c8e-ace7-ad983fb60479,2026-07-13,Loveland,7 Lakes Park,LV - Loveland Traps,Culiseta inornata,3,CDC Light Trap,LV-078,
dee6fe46-59d4-4c8e-ace7-ad983fb60479,2026-07-13,Loveland,7 Lakes Park,LV - Loveland Traps,Aedes increpitus,1,CDC Light Trap,LV-078,
dee6fe46-59d4-4c8e-ace7-ad983fb60479,2026-07-13,Loveland,7 Lakes Park,LV - Loveland Traps,Culex tarsalis,39,CDC Light Trap,LV-078,
dee6fe46-59d4-4c8e-ace7-ad983fb60479,2026-07-13,Loveland,7 Lakes Park,LV - Loveland Traps,Culex pipiens,12,CDC Light Trap,LV-078,
dee6fe46-59d4-4c8e-ace7-ad983fb60479,2026-07-13,Loveland,7 Lakes Park,LV - Loveland Traps,Aedes vexans,3,CDC Light Trap,LV-078,
dee6fe46-59d4-4c8e-ace7-ad983fb60479,2026-07-13,Loveland,7 Lakes Park,LV - Loveland Traps,Anopheles freeborni,1,CDC Light Trap,LV-078,
59509d46-14c2-493e-a0f7-b69eee980ab1,2026-07-13,Loveland,Harding and Reagan,LV - Loveland Traps,Aedes increpitus,1,CDC Light Trap,LV-080,
340b4515-43d5-415a-a387-6bb5f82f5caf,2026-07-13,Loveland,Horseshoe Peninsula,LV - Loveland Traps,No Mosquitoes,0,CDC Light Trap,LV-069,
59509d46-14c2-493e-a0f7-b69eee980ab1,2026-07-13,Loveland,Harding and Reagan,LV - Loveland Traps,Culex pipiens,5,CDC Light Trap,LV-080,
59509d46-14c2-493e-a0f7-b69eee980ab1,2026-07-13,Loveland,Harding and Reagan,LV - Loveland Traps,Aedes vexans,6,CDC Light Trap,LV-080,
56ca9344-ff01-464d-b7c4-aca7bc04e968,2026-07-13,Loveland,Boyd Lake,LV - Loveland Traps,Culex pipiens,2,CDC Light Trap,LV-095,
56ca9344-ff01-464d-b7c4-aca7bc04e968,2026-07-13,Loveland,Boyd Lake,LV - Loveland Traps,Culex tarsalis,28,CDC Light Trap,LV-095,
c38b95f8-56a6-431c-a5e2-20ebba806ddc,2026-07-13,Loveland,2229 Arikaree,LV - Loveland Traps,Culex pipiens,6,CDC Light Trap,LV-088,
c38b95f8-56a6-431c-a5e2-20ebba806ddc,2026-07-13,Loveland,2229 Arikaree,LV - Loveland Traps,Culex tarsalis,30,CDC Light Trap,LV-088,
288713b6-6bfe-4a55-8fe2-7365a7df150f,2026-07-13,Loveland,Pond at Silver Lake,LV - Loveland Traps,Culex tarsalis,9,CDC Light Trap,LV-093,
10523b45-a51f-4983-99de-1061c6ee5b62,2026-07-13,Loveland,Centerra,LV - Loveland Traps,Culex tarsalis,3,CDC Light Trap,LV-117,
b09ded33-60e5-43d9-9c5a-3b689f10d154,2026-07-13,Loveland,Outlet Mall Apartments,LV - Loveland Traps,Anopheles freeborni,1,CDC Light Trap,LV-066,
acfa0b05-6fbf-4550-8d09-becd84e2608f,2026-07-13,Loveland,29th and Madison,LV - Loveland Traps,Culiseta inornata,1,CDC Light Trap,LV-004,
acfa0b05-6fbf-4550-8d09-becd84e2608f,2026-07-13,Loveland,29th and Madison,LV - Loveland Traps,Culex tarsalis,33,CDC Light Trap,LV-004,
acfa0b05-6fbf-4550-8d09-becd84e2608f,2026-07-13,Loveland,29th and Madison,LV - Loveland Traps,Culex pipiens,1,CDC Light Trap,LV-004,
72262a58-ee82-42a2-93f9-c5c794f17e1d,2026-07-13,Loveland,7 Lakes Gravid,LV - Loveland Traps,Culex pipiens,52,Gravid Trap,LV-079gr,
59509d46-14c2-493e-a0f7-b69eee980ab1,2026-07-13,Loveland,Harding and Reagan,LV - Loveland Traps,Culex tarsalis,91,CDC Light Trap,LV-080,
25a74969-6754-4e05-b4d3-9eb653dae9d6,2026-07-14,Loveland,Big Thompson ,LV - Loveland Traps,Culex pipiens,2,CDC Light Trap,LV-110,
7044cdd1-3fb0-4b6b-ae59-466dd71d1a09,2026-07-14,Loveland,Downtown Loveland ,LV - Loveland Traps,Culex tarsalis,2,CDC Light Trap,LV-100,
7044cdd1-3fb0-4b6b-ae59-466dd71d1a09,2026-07-14,Loveland,Downtown Loveland ,LV - Loveland Traps,Culex pipiens,3,CDC Light Trap,LV-100,
b7c0ab77-e7b7-4208-a623-4eb302055b4a,2026-07-14,Loveland,Golf Vista,LV - Loveland Traps,Aedes vexans,13,CDC Light Trap,LV-118,
b7c0ab77-e7b7-4208-a623-4eb302055b4a,2026-07-14,Loveland,Golf Vista,LV - Loveland Traps,Culiseta inornata,1,CDC Light Trap,LV-118,
b7c0ab77-e7b7-4208-a623-4eb302055b4a,2026-07-14,Loveland,Golf Vista,LV - Loveland Traps,Culex pipiens,21,CDC Light Trap,LV-118,
b7c0ab77-e7b7-4208-a623-4eb302055b4a,2026-07-14,Loveland,Golf Vista,LV - Loveland Traps,Culex tarsalis,47,CDC Light Trap,LV-118,
74c8df76-09b9-4a0a-9980-72c05fa8243d,2026-07-14,Loveland,9th and DesMoines,LV - Loveland Traps,Culex tarsalis,19,CDC Light Trap,LV-089,
ccf2f013-cbdc-4284-9f17-3815070bb30c,2026-07-14,Loveland,Jefferson and 11th,LV - Loveland Traps,Culex tarsalis,43,CDC Light Trap,LV-074,
ccf2f013-cbdc-4284-9f17-3815070bb30c,2026-07-14,Loveland,Jefferson and 11th,LV - Loveland Traps,Culex pipiens,22,CDC Light Trap,LV-074,
25a74969-6754-4e05-b4d3-9eb653dae9d6,2026-07-14,Loveland,Big Thompson ,LV - Loveland Traps,Aedes melanimon,1,CDC Light Trap,LV-110,
25a74969-6754-4e05-b4d3-9eb653dae9d6,2026-07-14,Loveland,Big Thompson ,LV - Loveland Traps,Culex tarsalis,36,CDC Light Trap,LV-110,
25a74969-6754-4e05-b4d3-9eb653dae9d6,2026-07-14,Loveland,Big Thompson ,LV - Loveland Traps,Aedes trivittatus,1,CDC Light Trap,LV-110,
25a74969-6754-4e05-b4d3-9eb653dae9d6,2026-07-14,Loveland,Big Thompson ,LV - Loveland Traps,Aedes vexans,2,CDC Light Trap,LV-110,
2fa3bcc1-b416-4ebd-9d6c-39aee15df836,2026-07-14,Loveland,Jefferson And 11th Gravid,LV - Loveland Traps,Culex pipiens,34,Gravid Trap,LV-074gr,
0172dcdb-a8a6-4403-93bb-d76027efcb8b,2026-07-14,Loveland,Keysight Technologies,LV - Loveland Traps,Aedes vexans,2,CDC Light Trap,LV-124,
0172dcdb-a8a6-4403-93bb-d76027efcb8b,2026-07-14,Loveland,Keysight Technologies,LV - Loveland Traps,Culex tarsalis,99,CDC Light Trap,LV-124,
0172dcdb-a8a6-4403-93bb-d76027efcb8b,2026-07-14,Loveland,Keysight Technologies,LV - Loveland Traps,Culex pipiens,8,CDC Light Trap,LV-124,
1d6b1254-de1a-4d3e-bb8d-469d6012aa34,2026-07-14,Loveland,8th And No Name,LV - Loveland Traps,Aedes increpitus,2,CDC Light Trap,LV-125,
1d6b1254-de1a-4d3e-bb8d-469d6012aa34,2026-07-14,Loveland,8th And No Name,LV - Loveland Traps,Culex pipiens,25,CDC Light Trap,LV-125,
1d6b1254-de1a-4d3e-bb8d-469d6012aa34,2026-07-14,Loveland,8th And No Name,LV - Loveland Traps,Aedes vexans,7,CDC Light Trap,LV-125,
1d6b1254-de1a-4d3e-bb8d-469d6012aa34,2026-07-14,Loveland,8th And No Name,LV - Loveland Traps,Anopheles freeborni,9,CDC Light Trap,LV-125,
1d6b1254-de1a-4d3e-bb8d-469d6012aa34,2026-07-14,Loveland,8th And No Name,LV - Loveland Traps,Culiseta inornata,7,CDC Light Trap,LV-125,
1d6b1254-de1a-4d3e-bb8d-469d6012aa34,2026-07-14,Loveland,8th And No Name,LV - Loveland Traps,Culex tarsalis,132,CDC Light Trap,LV-125,
ec744ed8-6e0b-4f1b-a462-0aeac2ce5de6,2026-07-14,Loveland,Springs at Marianna,LV - Loveland Traps,Culiseta inornata,4,CDC Light Trap,LV-113,
ec744ed8-6e0b-4f1b-a462-0aeac2ce5de6,2026-07-14,Loveland,Springs at Marianna,LV - Loveland Traps,Aedes increpitus,16,CDC Light Trap,LV-113,
ec744ed8-6e0b-4f1b-a462-0aeac2ce5de6,2026-07-14,Loveland,Springs at Marianna,LV - Loveland Traps,Culex pipiens,4,CDC Light Trap,LV-113,
ec744ed8-6e0b-4f1b-a462-0aeac2ce5de6,2026-07-14,Loveland,Springs at Marianna,LV - Loveland Traps,Aedes vexans,208,CDC Light Trap,LV-113,
ec744ed8-6e0b-4f1b-a462-0aeac2ce5de6,2026-07-14,Loveland,Springs at Marianna,LV - Loveland Traps,Culex tarsalis,4,CDC Light Trap,LV-113,
ec744ed8-6e0b-4f1b-a462-0aeac2ce5de6,2026-07-14,Loveland,Springs at Marianna,LV - Loveland Traps,Aedes melanimon,4,CDC Light Trap,LV-113,
ec744ed8-6e0b-4f1b-a462-0aeac2ce5de6,2026-07-14,Loveland,Springs at Marianna,LV - Loveland Traps,Aedes trivittatus,4,CDC Light Trap,LV-113,
dd9e35a0-da37-439e-8fc3-266dea8aabd9,2026-07-14,Loveland,915 S Boise,LV - Loveland Traps,Coquillettidia perturbans,1,CDC Light Trap,LV-112,
dd9e35a0-da37-439e-8fc3-266dea8aabd9,2026-07-14,Loveland,915 S Boise,LV - Loveland Traps,Culex tarsalis,35,CDC Light Trap,LV-112,
dd9e35a0-da37-439e-8fc3-266dea8aabd9,2026-07-14,Loveland,915 S Boise,LV - Loveland Traps,Aedes vexans,5,CDC Light Trap,LV-112,
dd9e35a0-da37-439e-8fc3-266dea8aabd9,2026-07-14,Loveland,915 S Boise,LV - Loveland Traps,Culex pipiens,15,CDC Light Trap,LV-112,
dd9e35a0-da37-439e-8fc3-266dea8aabd9,2026-07-14,Loveland,915 S Boise,LV - Loveland Traps,Anopheles freeborni,2,CDC Light Trap,LV-112,
dd9e35a0-da37-439e-8fc3-266dea8aabd9,2026-07-14,Loveland,915 S Boise,LV - Loveland Traps,Aedes dorsalis,1,CDC Light Trap,LV-112,
42b4ab7e-9fa7-45df-866c-69a165b79370,2026-07-14,Loveland,Cr 20 and 9,LV - Loveland Traps,Culex tarsalis,36,CDC Light Trap,LV-104,
42b4ab7e-9fa7-45df-866c-69a165b79370,2026-07-14,Loveland,Cr 20 and 9,LV - Loveland Traps,Culiseta inornata,1,CDC Light Trap,LV-104,
42b4ab7e-9fa7-45df-866c-69a165b79370,2026-07-14,Loveland,Cr 20 and 9,LV - Loveland Traps,Culex pipiens,1,CDC Light Trap,LV-104,
42b4ab7e-9fa7-45df-866c-69a165b79370,2026-07-14,Loveland,Cr 20 and 9,LV - Loveland Traps,Coquillettidia perturbans,1,CDC Light Trap,LV-104,
42b4ab7e-9fa7-45df-866c-69a165b79370,2026-07-14,Loveland,Cr 20 and 9,LV - Loveland Traps,Anopheles freeborni,147,CDC Light Trap,LV-104,
c2d62aee-ec2b-42d2-8089-12a94fa26a07,2026-07-14,Loveland,1105 East 1st Street,LV - Loveland Traps,Culex tarsalis,1,CDC Light Trap,LV-077,
c2d62aee-ec2b-42d2-8089-12a94fa26a07,2026-07-14,Loveland,1105 East 1st Street,LV - Loveland Traps,Culex pipiens,1,CDC Light Trap,LV-077,
292773e1-ed6a-4a87-b2f8-fca5d24af352,2026-07-15,Loveland,Jill Drive Pond,LV - Loveland Traps,Aedes increpitus,2,CDC Light Trap,LV-114,
68a28114-4aed-4d68-ad8b-3ab05efa9f2f,2026-07-15,Loveland,Del Norte Private Park,LV - Loveland Traps,Culex tarsalis,16,CDC Light Trap,LV-067,
292773e1-ed6a-4a87-b2f8-fca5d24af352,2026-07-15,Loveland,Jill Drive Pond,LV - Loveland Traps,Culex tarsalis,39,CDC Light Trap,LV-114,
292773e1-ed6a-4a87-b2f8-fca5d24af352,2026-07-15,Loveland,Jill Drive Pond,LV - Loveland Traps,Culex pipiens,7,CDC Light Trap,LV-114,
292773e1-ed6a-4a87-b2f8-fca5d24af352,2026-07-15,Loveland,Jill Drive Pond,LV - Loveland Traps,Aedes melanimon,1,CDC Light Trap,LV-114,
41eb2e6e-9065-4b5d-a083-7d2f3b3d2dd2,2026-07-15,Loveland,Linda and 26th ,LV - Loveland Traps,Aedes dorsalis,1,CDC Light Trap,LV-021,
41eb2e6e-9065-4b5d-a083-7d2f3b3d2dd2,2026-07-15,Loveland,Linda and 26th ,LV - Loveland Traps,Culex pipiens,2,CDC Light Trap,LV-021,
d53a02c4-c4f9-4a7b-bb94-871caa91365a,2026-07-15,Loveland,Derby Hill,LV - Loveland Traps,Aedes vexans,3,CDC Light Trap,LV-087,
d53a02c4-c4f9-4a7b-bb94-871caa91365a,2026-07-15,Loveland,Derby Hill,LV - Loveland Traps,Anopheles freeborni,1,CDC Light Trap,LV-087,
d53a02c4-c4f9-4a7b-bb94-871caa91365a,2026-07-15,Loveland,Derby Hill,LV - Loveland Traps,Culex pipiens,6,CDC Light Trap,LV-087,
d53a02c4-c4f9-4a7b-bb94-871caa91365a,2026-07-15,Loveland,Derby Hill,LV - Loveland Traps,Culex tarsalis,8,CDC Light Trap,LV-087,
19b4c3d2-1e7e-432e-a741-054d0506d3ef,2026-07-15,Loveland,Jocelyn and Eagle,LV - Loveland Traps,No Mosquitoes,0,CDC Light Trap,LV-019,
818c65d0-02ed-4b1b-926e-2c7fa8b39119,2026-07-15,Loveland,2001 S Douglas,LV - Loveland Traps,Culex pipiens,5,CDC Light Trap,LV-042,
818c65d0-02ed-4b1b-926e-2c7fa8b39119,2026-07-15,Loveland,2001 S Douglas,LV - Loveland Traps,Aedes dorsalis,1,CDC Light Trap,LV-042,
818c65d0-02ed-4b1b-926e-2c7fa8b39119,2026-07-15,Loveland,2001 S Douglas,LV - Loveland Traps,Culex tarsalis,8,CDC Light Trap,LV-042,
818c65d0-02ed-4b1b-926e-2c7fa8b39119,2026-07-15,Loveland,2001 S Douglas,LV - Loveland Traps,Culiseta inornata,1,CDC Light Trap,LV-042,
cbc6d418-6850-4041-aea1-a4fa3542b12a,2026-07-15,Loveland,End of City Limits North,LV - Loveland Traps,Culex tarsalis,4,CDC Light Trap,LV-120,
cbc6d418-6850-4041-aea1-a4fa3542b12a,2026-07-15,Loveland,End of City Limits North,LV - Loveland Traps,Culex pipiens,1,CDC Light Trap,LV-120,
cbc6d418-6850-4041-aea1-a4fa3542b12a,2026-07-15,Loveland,End of City Limits North,LV - Loveland Traps,Anopheles freeborni,1,CDC Light Trap,LV-120,
cbc6d418-6850-4041-aea1-a4fa3542b12a,2026-07-15,Loveland,End of City Limits North,LV - Loveland Traps,Aedes vexans,1,CDC Light Trap,LV-120,
68a28114-4aed-4d68-ad8b-3ab05efa9f2f,2026-07-15,Loveland,Del Norte Private Park,LV - Loveland Traps,Culex pipiens,1,CDC Light Trap,LV-067,
6282792b-66e2-4a33-afb7-9105fec9f01e,2026-07-15,Loveland,Cattail Pond,LV - Loveland Traps,Anopheles freeborni,1,CDC Light Trap,LV-020,
6282792b-66e2-4a33-afb7-9105fec9f01e,2026-07-15,Loveland,Cattail Pond,LV - Loveland Traps,Culex tarsalis,2,CDC Light Trap,LV-020,
41eb2e6e-9065-4b5d-a083-7d2f3b3d2dd2,2026-07-15,Loveland,Linda and 26th ,LV - Loveland Traps,Aedes vexans,1,CDC Light Trap,LV-021,
41eb2e6e-9065-4b5d-a083-7d2f3b3d2dd2,2026-07-15,Loveland,Linda and 26th ,LV - Loveland Traps,Culex tarsalis,16,CDC Light Trap,LV-021,
292773e1-ed6a-4a87-b2f8-fca5d24af352,2026-07-15,Loveland,Jill Drive Pond,LV - Loveland Traps,Aedes vexans,24,CDC Light Trap,LV-114,
b598a327-769c-4c6c-90a6-90acb3a4c038,2026-07-16,Loveland,Bayfield and Windsor,LV - Loveland Traps,Aedes vexans,2,CDC Light Trap,LV-121,
c455d42a-ba32-4f6a-8f23-3b9b3c206415,2026-07-16,Loveland,Glen Isle Ditch,LV - Loveland Traps,Aedes vexans,10,CDC Light Trap,LV-102,
c455d42a-ba32-4f6a-8f23-3b9b3c206415,2026-07-16,Loveland,Glen Isle Ditch,LV - Loveland Traps,Culex tarsalis,21,CDC Light Trap,LV-102,
c455d42a-ba32-4f6a-8f23-3b9b3c206415,2026-07-16,Loveland,Glen Isle Ditch,LV - Loveland Traps,Anopheles freeborni,7,CDC Light Trap,LV-102,
c455d42a-ba32-4f6a-8f23-3b9b3c206415,2026-07-16,Loveland,Glen Isle Ditch,LV - Loveland Traps,Culex pipiens,6,CDC Light Trap,LV-102,
34bf3569-c5e0-4922-9e43-0c296cb71aa5,2026-07-16,Loveland,Fallgold,LV - Loveland Traps,Culex pipiens,1,CDC Light Trap,LV-122,
34bf3569-c5e0-4922-9e43-0c296cb71aa5,2026-07-16,Loveland,Fallgold,LV - Loveland Traps,Culex tarsalis,6,CDC Light Trap,LV-122,
34bf3569-c5e0-4922-9e43-0c296cb71aa5,2026-07-16,Loveland,Fallgold,LV - Loveland Traps,Aedes vexans,1,CDC Light Trap,LV-122,
4593ee08-b8b7-48bb-9f69-da6d457b5d34,2026-07-16,Loveland,West 43rd Railroad,LV - Loveland Traps,Trap Malfunction,0,CDC Light Trap,LV-105,
affe0f21-2225-4d17-a822-f89c456b3b2d,2026-07-16,Loveland,Hendler Gravid,LV - Loveland Traps,Culex pipiens,102,Gravid Trap,LV-010gr,
b598a327-769c-4c6c-90a6-90acb3a4c038,2026-07-16,Loveland,Bayfield and Windsor,LV - Loveland Traps,Culex tarsalis,15,CDC Light Trap,LV-121,
9cc9ae2f-9888-4e20-815e-37057bcfa629,2026-07-16,Loveland,Benson Sculpture Park,LV - Loveland Traps,Culex tarsalis,19,CDC Light Trap,LV-098,
9cc9ae2f-9888-4e20-815e-37057bcfa629,2026-07-16,Loveland,Benson Sculpture Park,LV - Loveland Traps,Aedes vexans,2,CDC Light Trap,LV-098,
c449d986-825a-4257-982b-bdccdaba0cbc,2026-07-16,Loveland,Cattails Golfcourse,LV - Loveland Traps,Aedes vexans,1,CDC Light Trap,LV-099,
c449d986-825a-4257-982b-bdccdaba0cbc,2026-07-16,Loveland,Cattails Golfcourse,LV - Loveland Traps,Culex tarsalis,9,CDC Light Trap,LV-099,
40e7803a-d86b-4a6b-89cd-326bbd0108a1,2026-07-16,Loveland,Farasita at Rist Benson,LV - Loveland Traps,Aedes vexans,10,CDC Light Trap,LV-097,
40e7803a-d86b-4a6b-89cd-326bbd0108a1,2026-07-16,Loveland,Farasita at Rist Benson,LV - Loveland Traps,Aedes increpitus,1,CDC Light Trap,LV-097,
40e7803a-d86b-4a6b-89cd-326bbd0108a1,2026-07-16,Loveland,Farasita at Rist Benson,LV - Loveland Traps,Culex pipiens,10,CDC Light Trap,LV-097,
40e7803a-d86b-4a6b-89cd-326bbd0108a1,2026-07-16,Loveland,Farasita at Rist Benson,LV - Loveland Traps,Aedes melanimon,3,CDC Light Trap,LV-097,
40e7803a-d86b-4a6b-89cd-326bbd0108a1,2026-07-16,Loveland,Farasita at Rist Benson,LV - Loveland Traps,Culex tarsalis,45,CDC Light Trap,LV-097,
4d3ec773-5fa3-4d9f-8e06-dd4f1928ed02,2026-07-16,Loveland,Estrella Park,LV - Loveland Traps,Culex tarsalis,2,CDC Light Trap,LV-014,
9cc9ae2f-9888-4e20-815e-37057bcfa629,2026-07-16,Loveland,Benson Sculpture Park,LV - Loveland Traps,Culiseta inornata,1,CDC Light Trap,LV-098,
b598a327-769c-4c6c-90a6-90acb3a4c038,2026-07-16,Loveland,Bayfield and Windsor,LV - Loveland Traps,Culex pipiens,7,CDC Light Trap,LV-121,
9cc9ae2f-9888-4e20-815e-37057bcfa629,2026-07-16,Loveland,Benson Sculpture Park,LV - Loveland Traps,Aedes melanimon,1,CDC Light Trap,LV-098,
9cc9ae2f-9888-4e20-815e-37057bcfa629,2026-07-16,Loveland,Benson Sculpture Park,LV - Loveland Traps,Anopheles freeborni,7,CDC Light Trap,LV-098,
9cc9ae2f-9888-4e20-815e-37057bcfa629,2026-07-16,Loveland,Benson Sculpture Park,LV - Loveland Traps,Culex pipiens,4,CDC Light Trap,LV-098,
95e3e469-3710-4fdc-924e-3e81f5cd5c93,2026-07-15,Berthoud,Berthoud North,Berthoud,Aedes dorsalis,70,CDC Light Trap,LC-049 ,
95e3e469-3710-4fdc-924e-3e81f5cd5c93,2026-07-15,Berthoud,Berthoud North,Berthoud,Culex tarsalis,59,CDC Light Trap,LC-049 ,
95e3e469-3710-4fdc-924e-3e81f5cd5c93,2026-07-15,Berthoud,Berthoud North,Berthoud,Culiseta inornata,1,CDC Light Trap,LC-049 ,
95e3e469-3710-4fdc-924e-3e81f5cd5c93,2026-07-15,Berthoud,Berthoud North,Berthoud,Culex pipiens,7,CDC Light Trap,LC-049 ,
95e3e469-3710-4fdc-924e-3e81f5cd5c93,2026-07-15,Berthoud,Berthoud North,Berthoud,Aedes vexans,3,CDC Light Trap,LC-049 ,
f74b8681-146e-4bdb-abb7-505306bfa353,2026-07-15,Berthoud,Berthoud West,Berthoud,Culex tarsalis,3,CDC Light Trap,LC-053 ,
583a644d-57f4-4478-8c0d-8100377b7f23,2026-07-15,Berthoud,Berthoud Point,Berthoud,Aedes vexans,2,CDC Light Trap,LC-054 ,
583a644d-57f4-4478-8c0d-8100377b7f23,2026-07-15,Berthoud,Berthoud Point,Berthoud,Culex tarsalis,1,CDC Light Trap,LC-054 ,
bf463e70-5b8f-46cd-b1c7-1835a5870738,2026-07-15,Berthoud,Berthoud Park,Berthoud,Aedes dorsalis,3,CDC Light Trap,LC-001 ,
bf463e70-5b8f-46cd-b1c7-1835a5870738,2026-07-15,Berthoud,Berthoud Park,Berthoud,Aedes trivittatus,1,CDC Light Trap,LC-001 ,
bf463e70-5b8f-46cd-b1c7-1835a5870738,2026-07-15,Berthoud,Berthoud Park,Berthoud,Aedes vexans,6,CDC Light Trap,LC-001 ,
bf463e70-5b8f-46cd-b1c7-1835a5870738,2026-07-15,Berthoud,Berthoud Park,Berthoud,Culex tarsalis,49,CDC Light Trap,LC-001 ,
bf463e70-5b8f-46cd-b1c7-1835a5870738,2026-07-15,Berthoud,Berthoud Park,Berthoud,Culex pipiens,7,CDC Light Trap,LC-001 ,
a0c241b9-017e-4986-b938-32da41bda846,2026-07-15,Berthoud,Berthoud East,Berthoud,Aedes dorsalis,1,CDC Light Trap,WC-055,
a0c241b9-017e-4986-b938-32da41bda846,2026-07-15,Berthoud,Berthoud East,Berthoud,Culiseta inornata,1,CDC Light Trap,WC-055,
a0c241b9-017e-4986-b938-32da41bda846,2026-07-15,Berthoud,Berthoud East,Berthoud,Culex tarsalis,7,CDC Light Trap,WC-055,
125bf894-a1c3-4b0f-bf9a-0f7095f00ce4,2026-07-15,Berthoud,Berthoud Reservoir,Berthoud,Culex pipiens,1,CDC Light Trap,LC-061,
125bf894-a1c3-4b0f-bf9a-0f7095f00ce4,2026-07-15,Berthoud,Berthoud Reservoir,Berthoud,Culex tarsalis,5,CDC Light Trap,LC-061,
850ba39e-51e8-4d2d-b51f-17599024f578,2026-07-15,Berthoud,Berthoud Gateway,Berthoud,Aedes vexans,1,CDC Light Trap,LC-058,
850ba39e-51e8-4d2d-b51f-17599024f578,2026-07-15,Berthoud,Berthoud Gateway,Berthoud,Aedes dorsalis,3,CDC Light Trap,LC-058,
850ba39e-51e8-4d2d-b51f-17599024f578,2026-07-15,Berthoud,Berthoud Gateway,Berthoud,Culex tarsalis,10,CDC Light Trap,LC-058,
38a4116d-6b8d-46cb-bc77-11b9cce5e8b0,2026-07-15,Berthoud,Berthoud Golf Course,Berthoud,Culex tarsalis,25,CDC Light Trap,LC-062,
38a4116d-6b8d-46cb-bc77-11b9cce5e8b0,2026-07-15,Berthoud,Berthoud Golf Course,Berthoud,Aedes melanimon,2,CDC Light Trap,LC-062,
38a4116d-6b8d-46cb-bc77-11b9cce5e8b0,2026-07-15,Berthoud,Berthoud Golf Course,Berthoud,Aedes vexans,8,CDC Light Trap,LC-062,
38a4116d-6b8d-46cb-bc77-11b9cce5e8b0,2026-07-15,Berthoud,Berthoud Golf Course,Berthoud,Anopheles freeborni,2,CDC Light Trap,LC-062,
d8a2e40e-7a4c-484c-a41c-c3abb37add9b,2026-07-15,Berthoud,Berthoud Hillsdale,Berthoud,Culiseta inornata,1,CDC Light Trap,LC-059,
d8a2e40e-7a4c-484c-a41c-c3abb37add9b,2026-07-15,Berthoud,Berthoud Hillsdale,Berthoud,Aedes vexans,18,CDC Light Trap,LC-059,
d8a2e40e-7a4c-484c-a41c-c3abb37add9b,2026-07-15,Berthoud,Berthoud Hillsdale,Berthoud,Aedes melanimon,1,CDC Light Trap,LC-059,
d8a2e40e-7a4c-484c-a41c-c3abb37add9b,2026-07-15,Berthoud,Berthoud Hillsdale,Berthoud,Culex pipiens,8,CDC Light Trap,LC-059,
d8a2e40e-7a4c-484c-a41c-c3abb37add9b,2026-07-15,Berthoud,Berthoud Hillsdale,Berthoud,Aedes dorsalis,8,CDC Light Trap,LC-059,
d8a2e40e-7a4c-484c-a41c-c3abb37add9b,2026-07-15,Berthoud,Berthoud Hillsdale,Berthoud,Culex tarsalis,73,CDC Light Trap,LC-059,
a3c841a2-84d9-4a23-a226-0e001905dd7c,2026-07-15,Berthoud,Berthoud Pioneer,Berthoud,Aedes vexans,3,CDC Light Trap,LC-060,
a3c841a2-84d9-4a23-a226-0e001905dd7c,2026-07-15,Berthoud,Berthoud Pioneer,Berthoud,Culex tarsalis,19,CDC Light Trap,LC-060,
dfacbf51-31c8-4c5c-b322-0ed341fb365a,2026-07-13,Timnath,Timnath - 5th and Kern,Timnath,Aedes dorsalis,2,CDC Light Trap,LC-010 ,
dfacbf51-31c8-4c5c-b322-0ed341fb365a,2026-07-13,Timnath,Timnath - 5th and Kern,Timnath,Aedes melanimon,3,CDC Light Trap,LC-010 ,
dfacbf51-31c8-4c5c-b322-0ed341fb365a,2026-07-13,Timnath,Timnath - 5th and Kern,Timnath,Culex pipiens,1,CDC Light Trap,LC-010 ,
dfacbf51-31c8-4c5c-b322-0ed341fb365a,2026-07-13,Timnath,Timnath - 5th and Kern,Timnath,Culex tarsalis,17,CDC Light Trap,LC-010 ,
034dcf91-7640-4d31-9467-84891e488b1c,2026-07-13,Timnath,Timnath - Summerfields,Timnath,No Mosquitoes,0,CDC Light Trap,LC-048 ,
3c25838b-55b0-46f7-b578-b5cc3ce5b8b8,2026-07-13,Timnath,Timnath - Wildwing,Timnath,Aedes dorsalis,14,CDC Light Trap,LC-050 ,
3c25838b-55b0-46f7-b578-b5cc3ce5b8b8,2026-07-13,Timnath,Timnath - Wildwing,Timnath,Aedes vexans,1,CDC Light Trap,LC-050 ,
