"csu_id","trap_id","year","week","zone","trap_date","county","method","spp","total","test_code","cq","copies_WNV","seq","lat","long","note"
"CSU22758","LC-053",2024,33,"BE","2024-08-14","LC","L","Tarsalis",50,"0","55.55","0",,"40.320553","-105.094569",
"CSU22759","LC-053",2024,33,"BE","2024-08-14","LC","L","Tarsalis",6,"0","38.29","0.47",,"40.320553","-105.094569",
"CSU22751","LC-054",2024,33,"BE","2024-08-14","LC","L","Pipiens",12,"0","55.55","0",,"40.343955","-105.102766",
"CSU22750","LC-054",2024,33,"BE","2024-08-14","LC","L","Tarsalis",46,"0","55.55","0",,"40.343955","-105.102766",
"CSU00000","WC-055",2024,33,"BE","2024-08-14","LC","L","Pipiens",0,,,,,,,
"CSU22757","WC-055",2024,33,"BE","2024-08-14","LC","L","Tarsalis",8,"0","55.55","0",,"40.28918345","-104.9915449",
"CSU22754","LV-020",2024,33,"LV","2024-08-14","LC","L","Pipiens",15,"0","55.55","0",,"40.373964","-105.11349",
"CSU22752","LV-020",2024,33,"LV","2024-08-14","LC","L","Tarsalis",50,"0","55.55","0",,"40.373964","-105.11349",
"CSU22753","LV-020",2024,33,"LV","2024-08-14","LC","L","Tarsalis",49,"0","55.55","0",,"40.373964","-105.11349",
"CSU00000","LV-069",2024,33,"LV","2024-08-12","LC","L","Pipiens",0,,,,,,,
"CSU22682","LV-069",2024,33,"LV","2024-08-12","LC","L","Tarsalis",7,"0","55.55","0",,"40.428924","-105.058221",
"CSU22715","LV-089",2024,33,"LV","2024-08-13","LC","L","Pipiens",4,"0","55.55","0",,"40.400251","-105.042395",
"CSU22714","LV-089",2024,33,"LV","2024-08-13","LC","L","Tarsalis",23,"0","55.55","0",,"40.400251","-105.042395",
"CSU22685","LV-095",2024,33,"LV","2024-08-12","LC","L","Pipiens",3,"0","55.55","0",,"40.444118","-105.022166",
"CSU22683","LV-095",2024,33,"LV","2024-08-12","LC","L","Tarsalis",50,"0","55.55","0",,"40.444118","-105.022166",
"CSU22684","LV-095",2024,33,"LV","2024-08-12","LC","L","Tarsalis",5,"0","55.55","0",,"40.444118","-105.022166",
"CSU22713","LV-104",2024,33,"LV","2024-08-13","LC","L","Pipiens",8,"0","55.55","0",,"40.396854","-105.020915",
"CSU22711","LV-104",2024,33,"LV","2024-08-13","LC","L","Tarsalis",50,"0","55.55","0",,"40.396854","-105.020915",
"CSU22712","LV-104",2024,33,"LV","2024-08-13","LC","L","Tarsalis",12,"0","55.55","0",,"40.396854","-105.020915",
"CSU22719","LV-110",2024,33,"LV","2024-08-13","LC","L","Pipiens",1,"0","55.55","0",,"40.400764","-105.122681",
"CSU22718","LV-110",2024,33,"LV","2024-08-13","LC","L","Tarsalis",3,"0","55.55","0",,"40.400764","-105.122681",
"CSU00000","FC-006",2024,33,"NE","2024-08-12","LC","L","Pipiens",0,,,,,,,
"CSU00000","FC-006",2024,33,"NE","2024-08-12","LC","L","Tarsalis",0,,,,,,,
"CSU22708","FC-014",2024,33,"NE","2024-08-12","LC","L","Pipiens",4,"0","55.55","0",,"40.56359","-105.006562",
"CSU22707","FC-014",2024,33,"NE","2024-08-12","LC","L","Tarsalis",41,"0","55.55","0",,"40.56359","-105.006562",
"CSU22704","FC-019",2024,33,"NE","2024-08-12","LC","L","Pipiens",12,"0","55.55","0",,"40.565586","-105.05203",
"CSU22703","FC-019",2024,33,"NE","2024-08-12","LC","L","Tarsalis",18,"0","55.55","0",,"40.565586","-105.05203",
"CSU22690","FC-034",2024,33,"NE","2024-08-12","LC","L","Pipiens",1,"0","55.55","0",,"40.62556","-105.05009",
"CSU22689","FC-034",2024,33,"NE","2024-08-12","LC","L","Tarsalis",9,"0","55.55","0",,"40.62556","-105.05009",
"CSU22688","FC-038",2024,33,"NE","2024-08-12","LC","L","Pipiens",3,"0","55.55","0",,"40.59911","-105.00623",
"CSU22686","FC-038",2024,33,"NE","2024-08-12","LC","L","Tarsalis",50,"0","55.55","0",,"40.59911","-105.00623",
"CSU22687","FC-038",2024,33,"NE","2024-08-12","LC","L","Tarsalis",20,"0","55.55","0",,"40.59911","-105.00623",
"CSU22693","FC-040",2024,33,"NE","2024-08-12","LC","L","Pipiens",5,"0","55.55","0",,"40.60326","-105.06554",
"CSU22692","FC-040",2024,33,"NE","2024-08-12","LC","L","Tarsalis",20,"0","55.55","0",,"40.60326","-105.06554",
"CSU22696","FC-040GR",2024,33,"NE","2024-08-12","LC","G","Pipiens",40,"0","55.55","0",,"40.60326","-105.06553",
"CSU00000","FC-040GR",2024,33,"NE","2024-08-12","LC","G","Tarsalis",0,,,,,,,
"CSU22702","FC-066",2024,33,"NE","2024-08-12","LC","L","Pipiens",36,"0","55.55","0",,"40.55873","-105.02318",
"CSU22701","FC-066",2024,33,"NE","2024-08-12","LC","L","Tarsalis",29,"0","55.55","0",,"40.55873","-105.02318",
"CSU22706","FC-066GR",2024,33,"NE","2024-08-12","LC","G","Pipiens",37,"1","28.23","718.83",,"40.55873","-105.02318",
"CSU00000","FC-066GR",2024,33,"NE","2024-08-12","LC","G","Tarsalis",0,,,,,,,
"CSU22710","FC-067",2024,33,"NE","2024-08-12","LC","L","Pipiens",2,"0","55.55","0",,"40.57881","-105.05592",
"CSU22709","FC-067",2024,33,"NE","2024-08-12","LC","L","Tarsalis",9,"0","55.55","0",,"40.57881","-105.05592",
"CSU00000","FC-069",2024,33,"NE","2024-08-12","LC","L","Pipiens",0,,,,,,,
"CSU22691","FC-069",2024,33,"NE","2024-08-12","LC","L","Tarsalis",8,"0","55.55","0",,"40.61438","-105.0527",
"CSU22698","FC-072",2024,33,"NE","2024-08-12","LC","L","Pipiens",22,"1","23.67","19879.33",,"40.56953","-105.07117",
"CSU22697","FC-072",2024,33,"NE","2024-08-12","LC","L","Tarsalis",28,"0","55.55","0",,"40.56953","-105.07117",
"CSU22705","FC-091GR",2024,33,"NE","2024-08-12","LC","G","Pipiens",10,"0","55.55","0",,"40.57052","-105.05457",
"CSU00000","FC-091GR",2024,33,"NE","2024-08-12","LC","G","Tarsalis",0,,,,,,,
"CSU22700","FC-092GR",2024,33,"NE","2024-08-12","LC","G","Pipiens",40,"0","55.55","0",,"40.58407","-105.06497",
"CSU22699","FC-092GR",2024,33,"NE","2024-08-12","LC","G","Tarsalis",2,"0","55.55","0",,"40.58407","-105.06497",
"CSU22773","FC-011",2024,33,"NW","2024-08-14","LC","L","Pipiens",4,"0","32.23","2.68",,"40.56948","-105.13603",
"CSU22772","FC-011",2024,33,"NW","2024-08-14","LC","L","Tarsalis",3,"0","36.98","0.09",,"40.56948","-105.13603",
"CSU22778","FC-015",2024,33,"NW","2024-08-14","LC","L","Pipiens",1,"0","32.49","2.23",,"40.5598","-105.12409",
"CSU22777","FC-015",2024,33,"NW","2024-08-14","LC","L","Tarsalis",1,"0","31.81","3.64",,"40.5598","-105.12409",
"CSU22695","FC-036",2024,33,"NW","2024-08-12","LC","L","Pipiens",24,"0","55.55","0",,"40.600766","-105.079837",
"CSU22694","FC-036",2024,33,"NW","2024-08-12","LC","L","Tarsalis",24,"0","55.55","0",,"40.600766","-105.079837",
"CSU00000","FC-041",2024,33,"NW","2024-08-14","LC","L","Pipiens",0,,,,,,,
"CSU22768","FC-041",2024,33,"NW","2024-08-14","LC","L","Tarsalis",3,"0","55.55","0",,"40.58794","-105.10486",
"CSU22782","FC-049",2024,33,"NW","2024-08-14","LC","L","Pipiens",3,"0","55.55","0",,"40.57324","-105.13949",
"CSU22781","FC-049",2024,33,"NW","2024-08-14","LC","L","Tarsalis",5,"0","32.96","1.6",,"40.57324","-105.13949",
"CSU00000","FC-052",2024,33,"NW","2024-08-14","LC","L","Pipiens",0,,,,,,,
"CSU22767","FC-052",2024,33,"NW","2024-08-14","LC","L","Tarsalis",2,"0","55.55","0",,"40.56163","-105.08703",
"CSU22764","FC-061",2024,33,"NW","2024-08-14","LC","L","Pipiens",5,"0","55.55","0",,"40.5688","-105.09165",
"CSU22763","FC-061",2024,33,"NW","2024-08-14","LC","L","Tarsalis",13,"0","55.55","0",,"40.5688","-105.09165",
"CSU22780","FC-063",2024,33,"NW","2024-08-14","LC","L","Pipiens",1,"0","35.51","0.26",,"40.56568","-105.10485",
"CSU22779","FC-063",2024,33,"NW","2024-08-14","LC","L","Tarsalis",2,"0","33.48","1.1",,"40.56568","-105.10485",
"CSU22774","FC-063GR",2024,33,"NW","2024-08-14","LC","G","Pipiens",17,"0","55.55","0",,"40.56568","-105.10505",
"CSU00000","FC-063GR",2024,33,"NW","2024-08-14","LC","G","Tarsalis",0,,,,,,,
"CSU22766","FC-073",2024,33,"NW","2024-08-14","LC","L","Pipiens",2,"0","55.55","0",,"40.58605","-105.08889",
"CSU22765","FC-073",2024,33,"NW","2024-08-14","LC","L","Tarsalis",4,"0","55.55","0",,"40.58605","-105.08889",
"CSU22769","FC-090GR",2024,33,"NW","2024-08-14","LC","G","Pipiens",16,"0","55.55","0",,"40.58196","-105.11136",
"CSU00000","FC-090GR",2024,33,"NW","2024-08-14","LC","G","Tarsalis",0,,,,,,,
"CSU22732","FC-004",2024,33,"SE","2024-08-13","LC","L","Pipiens",8,"0","33.97","10.96",,"40.53486","-105.03733",
"CSU22731","FC-004",2024,33,"SE","2024-08-13","LC","L","Tarsalis",18,"0","55.55","0",,"40.53486","-105.03733",
"CSU00000","FC-023",2024,33,"SE","2024-08-13","LC","L","Pipiens",0,,,,,,,
"CSU00000","FC-023",2024,33,"SE","2024-08-13","LC","L","Tarsalis",0,,,,,,,
"CSU22730","FC-027",2024,33,"SE","2024-08-13","LC","L","Pipiens",10,"0","55.55","0",,"40.54651","-105.03359",
"CSU22729","FC-027",2024,33,"SE","2024-08-13","LC","L","Tarsalis",14,"0","55.55","0",,"40.54651","-105.03359",
"CSU22787","FC-029",2024,33,"SE","2024-08-15","LC","L","Pipiens",3,"0","34.42","0.57",,"40.51011","-105.06935",
"CSU22786","FC-029",2024,33,"SE","2024-08-15","LC","L","Tarsalis",11,"0","34.21","0.66",,"40.51011","-105.06935",
"CSU22789","FC-029GR",2024,33,"SE","2024-08-15","LC","G","Pipiens",19,"0","55.55","0",,"40.51101","-105.06937",
"CSU00000","FC-029GR",2024,33,"SE","2024-08-15","LC","G","Tarsalis",0,,,,,,,
"CSU22747","FC-031",2024,33,"SE","2024-08-13","LC","L","Pipiens",3,"0","55.55","0",,"40.50609","-105.03942",
"CSU22746","FC-031",2024,33,"SE","2024-08-13","LC","L","Tarsalis",29,"0","55.55","0",,"40.50609","-105.03942",
"CSU22717","FC-039",2024,33,"SE","2024-08-13","LC","L","Pipiens",1,"0","55.55","0",,"40.48081","-105.03934",
"CSU22716","FC-039",2024,33,"SE","2024-08-13","LC","L","Tarsalis",11,"0","55.55","0",,"40.48081","-105.03934",
"CSU22738","FC-046",2024,33,"SE","2024-08-13","LC","L","Pipiens",6,"0","55.55","0",,"40.52983","-105.06484",
"CSU22737","FC-046",2024,33,"SE","2024-08-13","LC","L","Tarsalis",5,"0","55.55","0",,"40.52983","-105.06484",
"CSU22749","FC-047",2024,33,"SE","2024-08-13","LC","L","Pipiens",1,"0","38.09","0.55",,"40.51551","-105.05292",
"CSU22748","FC-047",2024,33,"SE","2024-08-13","LC","L","Tarsalis",3,"0","55.55","0",,"40.51551","-105.05292",
"CSU22734","FC-050",2024,33,"SE","2024-08-13","LC","L","Pipiens",5,"0","55.55","0",,"40.52954","-105.05033",
"CSU22733","FC-050",2024,33,"SE","2024-08-13","LC","L","Tarsalis",2,"0","55.55","0",,"40.52954","-105.05033",
"CSU22726","FC-053",2024,33,"SE","2024-08-13","LC","L","Pipiens",6,"0","55.55","0",,"40.49942","-105.01183",
"CSU22724","FC-053",2024,33,"SE","2024-08-13","LC","L","Tarsalis",50,"0","38.59","0.38",,"40.49942","-105.01183",
"CSU22725","FC-053",2024,33,"SE","2024-08-13","LC","L","Tarsalis",31,"0","55.55","0",,"40.49942","-105.01183",
"CSU22784","FC-054",2024,33,"SE","2024-08-15","LC","L","Pipiens",1,"0","35.18","0.33",,"40.49998","-105.0632",
"CSU22783","FC-054",2024,33,"SE","2024-08-15","LC","L","Tarsalis",6,"0","55.55","0",,"40.49998","-105.0632",
"CSU22736","FC-059",2024,33,"SE","2024-08-13","LC","L","Pipiens",2,"0","55.55","0",,"40.5426","-105.04604",
"CSU22735","FC-059",2024,33,"SE","2024-08-13","LC","L","Tarsalis",3,"0","39.08","0.27",,"40.5426","-105.04604",
"CSU22722","FC-064",2024,33,"SE","2024-08-13","LC","L","Pipiens",1,"0","55.55","0",,"40.49868","-105.0298",
"CSU22721","FC-064",2024,33,"SE","2024-08-13","LC","L","Tarsalis",38,"0","55.55","0",,"40.49868","-105.0298",
"CSU00000","FC-074",2024,33,"SE","2024-08-13","LC","L","Pipiens",0,,,,,,,
"CSU22723","FC-074",2024,33,"SE","2024-08-13","LC","L","Tarsalis",12,"0","55.55","0",,"40.51432","-105.00249",
"CSU22728","FC-075",2024,33,"SE","2024-08-13","LC","L","Pipiens",22,"0","55.55","0",,"40.51138","-105.01987",
"CSU22727","FC-075",2024,33,"SE","2024-08-13","LC","L","Tarsalis",38,"0","55.55","0",,"40.51138","-105.01987",
"CSU22720","FC-075GR",2024,33,"SE","2024-08-13","LC","G","Pipiens",13,"1","21.06","133085.39",,"40.51138","-105.02937",
"CSU00000","FC-075GR",2024,33,"SE","2024-08-13","LC","G","Tarsalis",0,,,,,,,
"CSU22740","FC-088GR",2024,33,"SE","2024-08-13","LC","G","Pipiens",50,"0","55.55","0",,"40.53331","-105.03053",
"CSU22741","FC-088GR",2024,33,"SE","2024-08-13","LC","G","Pipiens",50,"0","55.55","0",,"40.53331","-105.03053",
"CSU22742","FC-088GR",2024,33,"SE","2024-08-13","LC","G","Pipiens",50,"0","55.55","0",,"40.53331","-105.03053",
"CSU22743","FC-088GR",2024,33,"SE","2024-08-13","LC","G","Pipiens",50,"0","55.55","0",,"40.53331","-105.03053",
"CSU22744","FC-088GR",2024,33,"SE","2024-08-13","LC","G","Pipiens",50,"0","55.55","0",,"40.53331","-105.03053",
"CSU22745","FC-088GR",2024,33,"SE","2024-08-13","LC","G","Pipiens",8,"0","55.55","0",,"40.53331","-105.03053",
"CSU22739","FC-088GR",2024,33,"SE","2024-08-13","LC","G","Tarsalis",1,"0","55.55","0",,"40.53331","-105.03053",
"CSU00000","FC-001",2024,33,"SW","2024-08-15","LC","L","Pipiens",0,,,,,,,
"CSU22785","FC-001",2024,33,"SW","2024-08-15","LC","L","Tarsalis",8,"0","55.55","0",,"40.49087","-105.08257",
"CSU22798","FC-037",2024,33,"SW","2024-08-15","LC","L","Pipiens",4,"0","37.52","0.06",,"40.51668","-105.09808",
"CSU22797","FC-037",2024,33,"SW","2024-08-15","LC","L","Tarsalis",10,"0","55.55","0",,"40.51668","-105.09808",
"CSU22795","FC-057",2024,33,"SW","2024-08-15","LC","L","Pipiens",1,"0","55.55","0",,"40.48439","-105.10524",
"CSU22794","FC-057",2024,33,"SW","2024-08-15","LC","L","Tarsalis",3,"0","35.17","0.33",,"40.48439","-105.10524",
"CSU22776","FC-058",2024,33,"SW","2024-08-14","LC","L","Pipiens",2,"0","33.4","1.17",,"40.54884","-105.12533",
"CSU22775","FC-058",2024,33,"SW","2024-08-14","LC","L","Tarsalis",3,"0","33.25","1.31",,"40.54884","-105.12533",
"CSU22771","FC-060",2024,33,"SW","2024-08-14","LC","L","Pipiens",6,"0","30.75","7.74",,"40.5487","-105.12019",
"CSU22770","FC-060",2024,33,"SW","2024-08-14","LC","L","Tarsalis",6,"0","55.55","0",,"40.5487","-105.12019",
"CSU22793","FC-062",2024,33,"SW","2024-08-15","LC","L","Pipiens",2,"0","33.09","1.46",,"40.54278","-105.08741",
"CSU22792","FC-062",2024,33,"SW","2024-08-15","LC","L","Tarsalis",10,"0","34.54","0.52",,"40.54278","-105.08741",
"CSU22788","FC-068",2024,33,"SW","2024-08-15","LC","L","Pipiens",1,"0","32.68","1.95",,"40.516","-105.08547",
"CSU00000","FC-068",2024,33,"SW","2024-08-15","LC","L","Tarsalis",0,,,,,,,
"CSU22791","FC-071",2024,33,"SW","2024-08-15","LC","L","Pipiens",1,"0","35.19","0.33",,"40.52733","-105.10821",
"CSU22790","FC-071",2024,33,"SW","2024-08-15","LC","L","Tarsalis",1,"0","33.53","1.07",,"40.52733","-105.10821",
"CSU22796","FC-089GR",2024,33,"SW","2024-08-15","LC","G","Pipiens",19,"0","55.55","0",,"40.53631","-105.10056",
"CSU00000","FC-089GR",2024,33,"SW","2024-08-15","LC","G","Tarsalis",0,,,,,,,
"CSU00000","FC-093",2024,33,"SW","2024-08-15","LC","L","Pipiens",0,,,,,,,
"CSU00000","FC-093",2024,33,"SW","2024-08-15","LC","L","Tarsalis",0,,,,,,,
"CSU00000","BC-03",2024,34,"BC","2024-08-19","BC","L","Pipiens",0,,,,,,,
"BOU00246","BC-03",2024,34,"BC","2024-08-19","BC","L","Tarsalis",13,"0","55.55","0",,"40.0528558","-105.2660644",
"CSU00000","BC-04",2024,34,"BC","2024-08-19","BC","L","Pipiens",0,,,,,,,
"BOU00247","BC-04",2024,34,"BC","2024-08-19","BC","L","Tarsalis",11,"0","38.7","0.68",,"40.061639","-105.193958",
"CSU00000","BC-13",2024,34,"BC","2024-08-19","BC","L","Pipiens",0,,,,,,,
"BOU00249","BC-13",2024,34,"BC","2024-08-19","BC","L","Tarsalis",9,"0","37.15","2.09",,"39.9928123458041","-105.220028825984",
"CSU00000","BC-14",2024,34,"BC","2024-08-19","BC","L","Pipiens",0,,,,,,,
"BOU00250","BC-14",2024,34,"BC","2024-08-19","BC","L","Tarsalis",10,"0","55.55","0",,"39.9875","-105.2209",
"CSU00000","BC-26",2024,34,"BC","2024-08-19","BC","L","Pipiens",0,,,,,,,
"BOU00248","BC-26",2024,34,"BC","2024-08-19","BC","L","Tarsalis",10,"1","21.86","120340.23",,"40.0391","-105.1868",
"CDC198","BE-001",2024,34,"BE","2024-08-21","Larimer","L","Pipiens",1,"0","39.08","0.52",,"40.3368193503161","-105.086588978433",
"CDC199","BE-001",2024,34,"BE","2024-08-21","Larimer","L","Tarsalis",4,"0","55.55","0",,"40.3368193503161","-105.086588978433",
"CDC200","BE-001",2024,34,"BE","2024-08-21","Larimer","L","Tarsalis",22,"0","55.55","0",,"40.3368193503161","-105.086588978433",
"CDC192","BE-002",2024,34,"BE","2024-08-21","Larimer","L","Pipiens",1,"0","38.17","1",,"40.3082833440777","-105.096877737266",
"CDC190","BE-002",2024,34,"BE","2024-08-21","Larimer","L","Tarsalis",17,"0","55.55","0",,"40.3082833440777","-105.096877737266",
"CDC191","BE-002",2024,34,"BE","2024-08-21","Larimer","L","Tarsalis",3,"0","38.45","0.82",,"40.3082833440777","-105.096877737266",
"CDC197","BE-003",2024,34,"BE","2024-08-21","Larimer","L","Pipiens",4,"0","55.55","0",,"40.3439275587247","-105.116275062668",
"CDC193","BE-003",2024,34,"BE","2024-08-21","Larimer","L","Tarsalis",2,"0","38.17","1",,"40.3439275587247","-105.116275062668",
"CDC194","BE-003",2024,34,"BE","2024-08-21","Larimer","L","Tarsalis",14,"0","55.55","0",,"40.3439275587247","-105.116275062668",
"CDC186","BE-004",2024,34,"BE","2024-08-21","Larimer","L","Pipiens",9,"0","55.55","0",,"40.2931156813208","-105.084634487766",
"CDC203","BE-004",2024,34,"BE","2024-08-21","Larimer","L","Pipiens",50,"0","55.55","0",,"40.2931156813208","-105.084634487766",
"CDC204","BE-004",2024,34,"BE","2024-08-21","Larimer","L","Pipiens",50,"1","24.13","23607.99",,"40.2931156813208","-105.084634487766",
"CDC205","BE-004",2024,34,"BE","2024-08-21","Larimer","L","Pipiens",22,"0","55.55","0",,"40.2931156813208","-105.084634487766",
"CDC201","BE-004",2024,34,"BE","2024-08-21","Larimer","L","Tarsalis",47,"1","22.57","72322.55",,"40.2931156813208","-105.084634487766",
"CDC202","BE-004",2024,34,"BE","2024-08-21","Larimer","L","Tarsalis",3,"0","55.55","0",,"40.2931156813208","-105.084634487766",
"CDC189","BE-005",2024,34,"BE","2024-08-21","Larimer","L","Pipiens",1,"0","36.53","3.23",,"40.3031962632436","-105.069380814781",
"CDC188","BE-005",2024,34,"BE","2024-08-21","Larimer","L","Tarsalis",7,"0","38.46","0.81",,"40.3031962632436","-105.069380814781",
"CSU00000","LC-001",2024,34,"BE","2024-08-21","LC","L","Pipiens",0,,,,,,,
"CSU22879","LC-001",2024,34,"BE","2024-08-21","LC","L","Tarsalis",7,"0","36.09","3.4",,"40.302587","-105.084057",
"CSU22895","LC-049",2024,34,"BE","2024-08-21","LC","L","Pipiens",1,"0","37.09","2.17",,"40.312995","-105.078728",
"CSU22894","LC-049",2024,34,"BE","2024-08-21","LC","L","Tarsalis",19,"0","36.73","2.82",,"40.312995","-105.078728",
"CSU22878","LC-053",2024,34,"BE","2024-08-21","LC","L","Pipiens",1,"0","36.58","2.41",,"40.320553","-105.094569",
"CSU22876","LC-053",2024,34,"BE","2024-08-21","LC","L","Tarsalis",50,"0","55.55","0",,"40.320553","-105.094569",
"CSU22877","LC-053",2024,34,"BE","2024-08-21","LC","L","Tarsalis",7,"0","39.29","0.36",,"40.320553","-105.094569",
"CSU22875","LC-054",2024,34,"BE","2024-08-21","LC","L","Pipiens",3,"0","36.27","3.01",,"40.343955","-105.102766",
"CSU22874","LC-054",2024,34,"BE","2024-08-21","LC","L","Tarsalis",11,"0","37.03","1.76",,"40.343955","-105.102766",
"CSU22881","WC-055",2024,34,"BE","2024-08-21","LC","L","Pipiens",1,"0","34.58","9.91",,"40.28918345","-104.9915449",
"CSU22880","WC-055",2024,34,"BE","2024-08-21","LC","L","Tarsalis",2,"0","36.53","2.5",,"40.28918345","-104.9915449",
"CSU22887","LV-020",2024,34,"LV","2024-08-21","LC","L","Pipiens",15,"0","55.55","0",,"40.373964","-105.11349",
"CSU22882","LV-020",2024,34,"LV","2024-08-21","LC","L","Tarsalis",50,"0","31.5","86.76",,"40.373964","-105.11349",
"CSU22883","LV-020",2024,34,"LV","2024-08-21","LC","L","Tarsalis",50,"0","37.36","1.39",,"40.373964","-105.11349",
"CSU22884","LV-020",2024,34,"LV","2024-08-21","LC","L","Tarsalis",50,"1","23.12","32291",,"40.373964","-105.11349",
"CSU22885","LV-020",2024,34,"LV","2024-08-21","LC","L","Tarsalis",50,"1","26.53","2912.66",,"40.373964","-105.11349",
"CSU22886","LV-020",2024,34,"LV","2024-08-21","LC","L","Tarsalis",2,"0","35.32","7.73",,"40.373964","-105.11349",
"CSU00000","LV-069",2024,34,"LV","2024-08-21","LC","L","Pipiens",0,,,,,,,
"CSU00000","LV-069",2024,34,"LV","2024-08-21","LC","L","Tarsalis",0,,,,,,,
"CSU22831","LV-089",2024,34,"LV","2024-08-20","LC","L","Pipiens",11,"0","38.73","0.53",,"40.400251","-105.042395",
"CSU22830","LV-089",2024,34,"LV","2024-08-20","LC","L","Tarsalis",21,"0","55.55","0",,"40.400251","-105.042395",
"CSU00000","LV-095",2024,34,"LV","2024-08-19","LC","L","Pipiens",0,,,,,,,
"CSU22799","LV-095",2024,34,"LV","2024-08-19","LC","L","Tarsalis",7,"0","35.48","5.23",,"40.444118","-105.022166",
"CSU22834","LV-104",2024,34,"LV","2024-08-20","LC","L","Pipiens",36,"0","55.55","0",,"40.396854","-105.020915",
"CSU22832","LV-104",2024,34,"LV","2024-08-20","LC","L","Tarsalis",50,"0","55.55","0",,"40.396854","-105.020915",
"CSU22833","LV-104",2024,34,"LV","2024-08-20","LC","L","Tarsalis",6,"0","38.66","0.56",,"40.396854","-105.020915",
"CSU00000","LV-110",2024,34,"LV","2024-08-20","LC","L","Pipiens",0,,,,,,,
"CSU22835","LV-110",2024,34,"LV","2024-08-20","LC","L","Tarsalis",7,"0","34.8","8.46",,"40.400764","-105.122681",
"CSU22807","FC-006",2024,34,"NE","2024-08-19","LC","L","Pipiens",2,"1","25.5","5987.43",,"40.592328","-105.066295",
"CSU22806","FC-006",2024,34,"NE","2024-08-19","LC","L","Tarsalis",7,"0","55.55","0",,"40.592328","-105.066295",
"CSU22829","FC-014",2024,34,"NE","2024-08-19","LC","L","Pipiens",22,"0","37.57","1.2",,"40.56359","-105.006562",
"CSU22828","FC-014",2024,34,"NE","2024-08-19","LC","L","Tarsalis",43,"0","55.55","0",,"40.56359","-105.006562",
"CSU22825","FC-019",2024,34,"NE","2024-08-19","LC","L","Pipiens",22,"0","55.55","0",,"40.565586","-105.05203",
"CSU22824","FC-019",2024,34,"NE","2024-08-19","LC","L","Tarsalis",22,"0","55.55","0",,"40.565586","-105.05203",
"CSU00000","FC-034",2024,34,"NE","2024-08-19","LC","L","Pipiens",0,,,,,,,
"CSU22803","FC-034",2024,34,"NE","2024-08-19","LC","L","Tarsalis",14,"0","55.55","0",,"40.62556","-105.05009",
"CSU22801","FC-038",2024,34,"NE","2024-08-19","LC","L","Pipiens",9,"0","55.55","0",,"40.59911","-105.00623",
"CSU22800","FC-038",2024,34,"NE","2024-08-19","LC","L","Tarsalis",25,"1","22.46","51182.26",,"40.59911","-105.00623",
"CSU22805","FC-040",2024,34,"NE","2024-08-19","LC","L","Pipiens",3,"0","35.02","7.26",,"40.60326","-105.06554",
"CSU22804","FC-040",2024,34,"NE","2024-08-19","LC","L","Tarsalis",10,"0","39.33","0.35",,"40.60326","-105.06554",
"CSU22810","FC-040GR",2024,34,"NE","2024-08-19","LC","G","Pipiens",50,"0","55.55","0",,"40.60326","-105.06553",
"CSU22811","FC-040GR",2024,34,"NE","2024-08-19","LC","G","Pipiens",50,"0","31","124.04",,"40.60326","-105.06553",
"CSU22812","FC-040GR",2024,34,"NE","2024-08-19","LC","G","Pipiens",50,"0","55.55","0",,"40.60326","-105.06553",
"CSU22813","FC-040GR",2024,34,"NE","2024-08-19","LC","G","Pipiens",50,"1","24.06","16571.04",,"40.60326","-105.06553",
"CSU22814","FC-040GR",2024,34,"NE","2024-08-19","LC","G","Pipiens",50,"1","19","590805.56",,"40.60326","-105.06553",
"CSU22815","FC-040GR",2024,34,"NE","2024-08-19","LC","G","Pipiens",7,"0","35.87","3.98",,"40.60326","-105.06553",
"CSU00000","FC-040GR",2024,34,"NE","2024-08-19","LC","G","Tarsalis",0,,,,,,,
"CSU22823","FC-066",2024,34,"NE","2024-08-19","LC","L","Pipiens",11,"0","55.55","0",,"40.55873","-105.02318",
"CSU22822","FC-066",2024,34,"NE","2024-08-19","LC","L","Tarsalis",14,"1","19.24","499258.78",,"40.55873","-105.02318",
"CSU22827","FC-066GR",2024,34,"NE","2024-08-19","LC","G","Pipiens",42,"1","20.09","273374.09",,"40.55873","-105.02318",
"CSU22826","FC-066GR",2024,34,"NE","2024-08-19","LC","G","Tarsalis",1,"0","34.82","8.36",,"40.55873","-105.02318",
"CSU00000","FC-067",2024,34,"NE","2024-08-19","LC","L","Pipiens",0,,,,,,,
"CSU22817","FC-067",2024,34,"NE","2024-08-19","LC","L","Tarsalis",8,"0","55.55","0",,"40.57881","-105.05592",
"CSU00000","FC-069",2024,34,"NE","2024-08-19","LC","L","Pipiens",0,,,,,,,
"CSU22802","FC-069",2024,34,"NE","2024-08-19","LC","L","Tarsalis",4,"0","35.41","5.52",,"40.61438","-105.0527",
"CSU22821","FC-072",2024,34,"NE","2024-08-19","LC","L","Pipiens",4,"0","37.16","1.6",,"40.56953","-105.07117",
"CSU22820","FC-072",2024,34,"NE","2024-08-19","LC","L","Tarsalis",13,"0","55.55","0",,"40.56953","-105.07117",
"CSU22816","FC-091GR",2024,34,"NE","2024-08-19","LC","G","Pipiens",10,"0","38.51","0.62",,"40.57052","-105.05457",
"CSU00000","FC-091GR",2024,34,"NE","2024-08-19","LC","G","Tarsalis",0,,,,,,,
