trap_id,trap_date,year,week,zone,spp,method,total
FC-053,2023-06-27,2023,26,SE,Tarsalis,L,51
FC-058,2023-06-27,2023,26,SW,Tarsalis,L,11
FC-059,2023-06-27,2023,26,SE,Pipiens,L,4
FC-059,2023-06-27,2023,26,SE,Tarsalis,L,152
FC-060,2023-06-27,2023,26,NW,Pipiens,L,2
FC-060,2023-06-27,2023,26,NW,Tarsalis,L,30
FC-061,2023-06-27,2023,26,NW,Tarsalis,L,179
FC-063,2023-06-27,2023,26,NW,Tarsalis,L,11
FC-063GR,2023-06-27,2023,26,NW,Pipiens,G,18
FC-064,2023-06-27,2023,26,SE,Pipiens,L,18
FC-064,2023-06-27,2023,26,SE,Tarsalis,L,610
FC-073,2023-06-27,2023,26,NW,Pipiens,L,9
FC-073,2023-06-27,2023,26,NW,Tarsalis,L,251
FC-074,2023-06-27,2023,26,SE,Pipiens,L,0
FC-074,2023-06-27,2023,26,SE,Tarsalis,L,336
FC-075,2023-06-27,2023,26,SE,Pipiens,L,20
FC-075,2023-06-27,2023,26,SE,Tarsalis,L,271
FC-075GR,2023-06-27,2023,26,SE,Pipiens,G,21
FC-075GR,2023-06-27,2023,26,SE,Tarsalis,G,4
FC-088GR,2023-06-27,2023,26,SE,Pipiens,G,29
FC-088GR,2023-06-27,2023,26,SE,Tarsalis,G,0
FC-090GR,2023-06-27,2023,26,NW,Pipiens,G,7
LC-001,2023-06-27,2023,26,BE,Pipiens,L,4
LC-001,2023-06-27,2023,26,BE,Tarsalis,L,370
LC-001,2023-06-27,2023,26,BE,Tarsalis,L,150
LC-049,2023-06-27,2023,26,BE,Tarsalis,L,138
LC-049,2023-06-27,2023,26,BE,Tarsalis,L,46
LC-053,2023-06-27,2023,26,BE,Tarsalis,L,150
LC-053,2023-06-27,2023,26,BE,Tarsalis,L,1050
LC-054,2023-06-27,2023,26,BE,Pipiens,L,1
LC-054,2023-06-27,2023,26,BE,Pipiens,L,15
LC-054,2023-06-27,2023,26,BE,Tarsalis,L,1815
LC-054,2023-06-27,2023,26,BE,Tarsalis,L,121
LV-020,2023-06-27,2023,26,LV,Tarsalis,L,495
LV-089,2023-06-27,2023,26,LV,Pipiens,L,0
LV-089,2023-06-27,2023,26,LV,Tarsalis,L,579
LV-104,2023-06-27,2023,26,LV,Pipiens,L,6
LV-104,2023-06-27,2023,26,LV,Tarsalis,L,127
LV-110,2023-06-27,2023,26,LV,Pipiens,L,0
LV-110,2023-06-27,2023,26,LV,Tarsalis,L,23
WC-055,2023-06-27,2023,26,BE,Tarsalis,L,234
WC-055,2023-06-27,2023,26,BE,Tarsalis,L,150
BC-04,2023-06-26,2023,26,BC,Pipiens,L,0
BC-04,2023-06-26,2023,26,BC,Tarsalis,L,49
BC-15,2023-06-26,2023,26,BC,Pipiens,L,0
BC-15,2023-06-26,2023,26,BC,Tarsalis,L,32
BC-17,2023-06-26,2023,26,BC,Pipiens,L,0
BC-17,2023-06-26,2023,26,BC,Tarsalis,L,49
BC-18,2023-06-26,2023,26,BC,Pipiens,L,0
BC-18,2023-06-26,2023,26,BC,Tarsalis,L,46
BC-19,2023-06-26,2023,26,BC,Pipiens,L,0
BC-19,2023-06-26,2023,26,BC,Tarsalis,L,49
FC-004,2023-06-26,2023,26,SE,Pipiens,L,3
FC-004,2023-06-26,2023,26,SE,Tarsalis,L,212
FC-006,2023-06-26,2023,26,NE,Pipiens,L,23
FC-006,2023-06-26,2023,26,NE,Tarsalis,L,118
FC-014,2023-06-26,2023,26,NE,Pipiens,L,11
FC-014,2023-06-26,2023,26,NE,Tarsalis,L,161
FC-019,2023-06-26,2023,26,NE,Pipiens,L,4
FC-019,2023-06-26,2023,26,NE,Tarsalis,L,76
FC-023,2023-06-26,2023,26,SE,Tarsalis,L,93
FC-027,2023-06-26,2023,26,SE,Pipiens,L,14
FC-027,2023-06-26,2023,26,SE,Tarsalis,L,246
FC-031,2023-06-26,2023,26,SE,Tarsalis,L,350
FC-034,2023-06-26,2023,26,NE,Pipiens,L,0
FC-034,2023-06-26,2023,26,NE,Tarsalis,L,169
FC-036,2023-06-26,2023,26,NW,Pipiens,L,0
FC-036,2023-06-26,2023,26,NW,Tarsalis,L,59
FC-038,2023-06-26,2023,26,NE,Pipiens,L,0
FC-038,2023-06-26,2023,26,NE,Tarsalis,L,86
FC-039,2023-06-26,2023,26,SE,Tarsalis,L,54
FC-040,2023-06-26,2023,26,NE,Pipiens,L,11
FC-040,2023-06-26,2023,26,NE,Tarsalis,L,147
FC-040GR,2023-06-26,2023,26,NE,Pipiens,G,16
FC-040GR,2023-06-26,2023,26,NE,Tarsalis,G,0
FC-046,2023-06-26,2023,26,SE,Pipiens,L,6
FC-046,2023-06-26,2023,26,SE,Tarsalis,L,128
FC-047,2023-06-26,2023,26,SE,Tarsalis,L,53
FC-050,2023-06-26,2023,26,SE,Tarsalis,L,55
FC-053,2023-06-26,2023,26,SE,Tarsalis,L,51
FC-059,2023-06-26,2023,26,SE,Pipiens,L,4
FC-059,2023-06-26,2023,26,SE,Tarsalis,L,152
FC-064,2023-06-26,2023,26,SE,Pipiens,L,18
FC-064,2023-06-26,2023,26,SE,Tarsalis,L,610
FC-066,2023-06-26,2023,26,NE,Pipiens,L,30
FC-066,2023-06-26,2023,26,NE,Tarsalis,L,120
FC-066GR,2023-06-26,2023,26,NE,Pipiens,G,24
FC-066GR,2023-06-26,2023,26,NE,Tarsalis,G,0
FC-067,2023-06-26,2023,26,NE,Pipiens,L,4
FC-067,2023-06-26,2023,26,NE,Tarsalis,L,29
FC-069,2023-06-26,2023,26,NE,Pipiens,L,1
FC-069,2023-06-26,2023,26,NE,Tarsalis,L,67
FC-072,2023-06-26,2023,26,NE,Pipiens,L,16
FC-072,2023-06-26,2023,26,NE,Tarsalis,L,212
FC-074,2023-06-26,2023,26,SE,Tarsalis,L,336
FC-075,2023-06-26,2023,26,SE,Pipiens,L,20
FC-075,2023-06-26,2023,26,SE,Tarsalis,L,271
FC-075GR,2023-06-26,2023,26,SE,Pipiens,G,21
FC-075GR,2023-06-26,2023,26,SE,Tarsalis,G,4
FC-088GR,2023-06-26,2023,26,SE,Pipiens,G,29
FC-091GR,2023-06-26,2023,26,NE,Pipiens,G,10
FC-091GR,2023-06-26,2023,26,NE,Tarsalis,G,0
FC-092GR,2023-06-26,2023,26,NE,Pipiens,G,18
FC-092GR,2023-06-26,2023,26,NE,Tarsalis,G,0
LV-069,2023-06-26,2023,26,LV,Pipiens,L,0
LV-069,2023-06-26,2023,26,LV,Tarsalis,L,81
LV-089,2023-06-26,2023,26,LV,Tarsalis,L,579
LV-095,2023-06-26,2023,26,LV,Pipiens,L,15
LV-095,2023-06-26,2023,26,LV,Tarsalis,L,454
LV-104,2023-06-26,2023,26,LV,Pipiens,L,6
LV-104,2023-06-26,2023,26,LV,Tarsalis,L,127
LV-110,2023-06-26,2023,26,LV,Tarsalis,L,23
FC-006,2023-06-25,2023,26,NE,Pipiens,L,23
FC-006,2023-06-25,2023,26,NE,Tarsalis,L,118
FC-014,2023-06-25,2023,26,NE,Pipiens,L,11
FC-014,2023-06-25,2023,26,NE,Tarsalis,L,161
FC-019,2023-06-25,2023,26,NE,Pipiens,L,4
FC-019,2023-06-25,2023,26,NE,Tarsalis,L,76
FC-034,2023-06-25,2023,26,NE,Tarsalis,L,169
FC-036,2023-06-25,2023,26,NW,Tarsalis,L,59
FC-038,2023-06-25,2023,26,NE,Tarsalis,L,86
FC-040,2023-06-25,2023,26,NE,Pipiens,L,11
FC-040,2023-06-25,2023,26,NE,Tarsalis,L,147
FC-040GR,2023-06-25,2023,26,NE,Pipiens,G,16
FC-066,2023-06-25,2023,26,NE,Pipiens,L,30
FC-066,2023-06-25,2023,26,NE,Tarsalis,L,120
FC-066GR,2023-06-25,2023,26,NE,Pipiens,G,24
FC-067,2023-06-25,2023,26,NE,Pipiens,L,4
FC-067,2023-06-25,2023,26,NE,Tarsalis,L,29
FC-069,2023-06-25,2023,26,NE,Pipiens,L,1
FC-069,2023-06-25,2023,26,NE,Tarsalis,L,67
FC-072,2023-06-25,2023,26,NE,Pipiens,L,16
FC-072,2023-06-25,2023,26,NE,Tarsalis,L,212
FC-091GR,2023-06-25,2023,26,NE,Pipiens,G,10
FC-092GR,2023-06-25,2023,26,NE,Pipiens,G,18
LV-069,2023-06-25,2023,26,LV,Tarsalis,L,81
LV-095,2023-06-25,2023,26,LV,Pipiens,L,15
LV-095,2023-06-25,2023,26,LV,Tarsalis,L,454
FC-001,2023-06-22,2023,25,SW,Pipiens,L,0
FC-001,2023-06-22,2023,25,SW,Tarsalis,L,6
FC-029,2023-06-22,2023,25,SE,Pipiens,L,1
FC-029,2023-06-22,2023,25,SE,Tarsalis,L,13
FC-029GR,2023-06-22,2023,25,SE,Pipiens,G,1
FC-029GR,2023-06-22,2023,25,SE,Tarsalis,G,1
FC-037,2023-06-22,2023,25,SW,Pipiens,L,0
FC-037,2023-06-22,2023,25,SW,Tarsalis,L,2
FC-054,2023-06-22,2023,25,SE,Pipiens,L,1
FC-054,2023-06-22,2023,25,SE,Tarsalis,L,11
FC-057,2023-06-22,2023,25,SW,Pipiens,L,1
FC-057,2023-06-22,2023,25,SW,Tarsalis,L,6
FC-062,2023-06-22,2023,25,SW,Pipiens,L,1
FC-062,2023-06-22,2023,25,SW,Tarsalis,L,7
FC-068,2023-06-22,2023,25,SW,Pipiens,L,1
FC-068,2023-06-22,2023,25,SW,Tarsalis,L,8
FC-071,2023-06-22,2023,25,SW,Pipiens,L,0
FC-071,2023-06-22,2023,25,SW,Tarsalis,L,4
FC-089GR,2023-06-22,2023,25,SW,Pipiens,G,1
FC-089GR,2023-06-22,2023,25,SW,Tarsalis,G,0
FC-093,2023-06-22,2023,25,SW,Pipiens,L,8
FC-093,2023-06-22,2023,25,SW,Tarsalis,L,3
FC-001,2023-06-21,2023,25,SW,Tarsalis,L,6
FC-011,2023-06-21,2023,25,NW,Pipiens,L,11
FC-011,2023-06-21,2023,25,NW,Tarsalis,L,1
FC-015,2023-06-21,2023,25,NW,Pipiens,L,1
FC-015,2023-06-21,2023,25,NW,Tarsalis,L,0
FC-029,2023-06-21,2023,25,SE,Pipiens,L,1
FC-029,2023-06-21,2023,25,SE,Tarsalis,L,13
FC-029GR,2023-06-21,2023,25,SE,Pipiens,G,1
FC-029GR,2023-06-21,2023,25,SE,Tarsalis,G,1
FC-037,2023-06-21,2023,25,SW,Tarsalis,L,2
FC-041,2023-06-21,2023,25,NW,Pipiens,L,9
FC-041,2023-06-21,2023,25,NW,Tarsalis,L,17
FC-049,2023-06-21,2023,25,NW,Pipiens,L,9
FC-049,2023-06-21,2023,25,NW,Tarsalis,L,6
FC-052,2023-06-21,2023,25,NW,Pipiens,L,1
FC-052,2023-06-21,2023,25,NW,Tarsalis,L,4
FC-054,2023-06-21,2023,25,SE,Pipiens,L,1
FC-054,2023-06-21,2023,25,SE,Tarsalis,L,11
FC-057,2023-06-21,2023,25,SW,Pipiens,L,1
FC-057,2023-06-21,2023,25,SW,Tarsalis,L,6
FC-058,2023-06-21,2023,25,SW,Pipiens,L,0
FC-058,2023-06-21,2023,25,SW,Tarsalis,L,1
FC-060,2023-06-21,2023,25,SW,Pipiens,L,3
FC-060,2023-06-21,2023,25,SW,Tarsalis,L,6
FC-061,2023-06-21,2023,25,NW,Pipiens,L,2
FC-061,2023-06-21,2023,25,NW,Tarsalis,L,66
FC-062,2023-06-21,2023,25,SW,Pipiens,L,1
FC-062,2023-06-21,2023,25,SW,Tarsalis,L,7
FC-063,2023-06-21,2023,25,NW,Pipiens,L,0
FC-063,2023-06-21,2023,25,NW,Tarsalis,L,0
FC-063GR,2023-06-21,2023,25,NW,Pipiens,G,5
FC-063GR,2023-06-21,2023,25,NW,Tarsalis,G,0
FC-068,2023-06-21,2023,25,SW,Pipiens,L,1
FC-068,2023-06-21,2023,25,SW,Tarsalis,L,8
FC-071,2023-06-21,2023,25,SW,Tarsalis,L,4
FC-073,2023-06-21,2023,25,NW,Pipiens,L,4
FC-073,2023-06-21,2023,25,NW,Tarsalis,L,9
FC-089GR,2023-06-21,2023,25,SW,Pipiens,G,1
FC-090GR,2023-06-21,2023,25,NW,Pipiens,G,2
FC-090GR,2023-06-21,2023,25,NW,Tarsalis,G,0
FC-093,2023-06-21,2023,25,SW,Pipiens,L,8
FC-093,2023-06-21,2023,25,SW,Tarsalis,L,3
LC-001,2023-06-21,2023,25,BE,Pipiens,L,4
LC-001,2023-06-21,2023,25,BE,Tarsalis,L,143
LC-049,2023-06-21,2023,25,BE,Pipiens,L,1
LC-049,2023-06-21,2023,25,BE,Tarsalis,L,9
LC-053,2023-06-21,2023,25,BE,Pipiens,L,0
LC-053,2023-06-21,2023,25,BE,Tarsalis,L,30
LC-054,2023-06-21,2023,25,BE,Pipiens,L,2
LC-054,2023-06-21,2023,25,BE,Tarsalis,L,285
LV-020,2023-06-21,2023,25,LV,Pipiens,L,0
LV-020,2023-06-21,2023,25,LV,Tarsalis,L,74
WC-055,2023-06-21,2023,25,BE,Pipiens,L,0
WC-055,2023-06-21,2023,25,BE,Tarsalis,L,16
FC-004,2023-06-20,2023,25,SE,Pipiens,L,2
FC-004,2023-06-20,2023,25,SE,Tarsalis,L,23
FC-011,2023-06-20,2023,25,NW,Pipiens,L,11
FC-011,2023-06-20,2023,25,NW,Tarsalis,L,1
FC-015,2023-06-20,2023,25,NW,Pipiens,L,1
FC-023,2023-06-20,2023,25,SE,Pipiens,L,2
FC-023,2023-06-20,2023,25,SE,Tarsalis,L,11
FC-027,2023-06-20,2023,25,SE,Pipiens,L,0
FC-027,2023-06-20,2023,25,SE,Tarsalis,L,3
FC-031,2023-06-20,2023,25,SE,Pipiens,L,2
FC-031,2023-06-20,2023,25,SE,Tarsalis,L,71
FC-039,2023-06-20,2023,25,SE,Pipiens,L,0
FC-039,2023-06-20,2023,25,SE,Tarsalis,L,23
FC-041,2023-06-20,2023,25,NW,Pipiens,L,9
FC-041,2023-06-20,2023,25,NW,Tarsalis,L,17
FC-046,2023-06-20,2023,25,SE,Pipiens,L,2
FC-046,2023-06-20,2023,25,SE,Tarsalis,L,15
FC-047,2023-06-20,2023,25,SE,Pipiens,L,4
FC-047,2023-06-20,2023,25,SE,Tarsalis,L,33
FC-049,2023-06-20,2023,25,SW,Pipiens,L,9
FC-049,2023-06-20,2023,25,SW,Tarsalis,L,6
FC-050,2023-06-20,2023,25,SE,Pipiens,L,1
FC-050,2023-06-20,2023,25,SE,Tarsalis,L,7
FC-052,2023-06-20,2023,25,NW,Pipiens,L,1
FC-052,2023-06-20,2023,25,NW,Tarsalis,L,4
FC-053,2023-06-20,2023,25,SE,Pipiens,L,1
FC-053,2023-06-20,2023,25,SE,Tarsalis,L,27
FC-058,2023-06-20,2023,25,SW,Tarsalis,L,1
FC-059,2023-06-20,2023,25,SE,Pipiens,L,2
FC-059,2023-06-20,2023,25,SE,Tarsalis,L,10
FC-060,2023-06-20,2023,25,NW,Pipiens,L,3
FC-060,2023-06-20,2023,25,NW,Tarsalis,L,6
FC-061,2023-06-20,2023,25,NW,Pipiens,L,2
FC-061,2023-06-20,2023,25,NW,Tarsalis,L,66
FC-063GR,2023-06-20,2023,25,NW,Pipiens,G,5
FC-064,2023-06-20,2023,25,SE,Pipiens,L,0
FC-064,2023-06-20,2023,25,SE,Tarsalis,L,106
FC-073,2023-06-20,2023,25,NW,Pipiens,L,4
FC-073,2023-06-20,2023,25,NW,Tarsalis,L,9
FC-074,2023-06-20,2023,25,SE,Pipiens,L,1
FC-074,2023-06-20,2023,25,SE,Tarsalis,L,61
FC-075,2023-06-20,2023,25,SE,Pipiens,L,0
FC-075,2023-06-20,2023,25,SE,Tarsalis,L,5
FC-075GR,2023-06-20,2023,25,SE,Pipiens,G,10
FC-075GR,2023-06-20,2023,25,SE,Tarsalis,G,0
FC-088GR,2023-06-20,2023,25,SE,Pipiens,G,55
FC-088GR,2023-06-20,2023,25,SE,Tarsalis,G,2
FC-090GR,2023-06-20,2023,25,NW,Pipiens,G,2
LC-001,2023-06-20,2023,25,BE,Pipiens,L,4
LC-001,2023-06-20,2023,25,BE,Tarsalis,L,143
LC-049,2023-06-20,2023,25,BE,Pipiens,L,1
LC-049,2023-06-20,2023,25,BE,Tarsalis,L,9
LC-053,2023-06-20,2023,25,BE,Tarsalis,L,30
LC-054,2023-06-20,2023,25,BE,Pipiens,L,2
LC-054,2023-06-20,2023,25,BE,Tarsalis,L,285
LV-020,2023-06-20,2023,25,LV,Tarsalis,L,74
LV-089,2023-06-20,2023,25,LV,Pipiens,L,6
LV-089,2023-06-20,2023,25,LV,Tarsalis,L,241
LV-104,2023-06-20,2023,25,LV,Pipiens,L,0
LV-104,2023-06-20,2023,25,LV,Tarsalis,L,46
LV-110,2023-06-20,2023,25,LV,Pipiens,L,4
LV-110,2023-06-20,2023,25,LV,Tarsalis,L,79
WC-055,2023-06-20,2023,25,BE,Tarsalis,L,16
BC-01,2023-06-19,2023,25,BC,Pipiens,L,0
BC-01,2023-06-19,2023,25,BC,Tarsalis,L,20
BC-15,2023-06-19,2023,25,BC,Pipiens,L,0
BC-15,2023-06-19,2023,25,BC,Tarsalis,L,26
BC-17,2023-06-19,2023,25,BC,Pipiens,L,0
BC-17,2023-06-19,2023,25,BC,Tarsalis,L,11
BC-18,2023-06-19,2023,25,BC,Pipiens,L,0
BC-18,2023-06-19,2023,25,BC,Tarsalis,L,14
BC-19,2023-06-19,2023,25,BC,Pipiens,L,0
BC-19,2023-06-19,2023,25,BC,Tarsalis,L,49
FC-004,2023-06-19,2023,25,SE,Pipiens,L,2
FC-004,2023-06-19,2023,25,SE,Tarsalis,L,23
FC-006,2023-06-19,2023,25,NE,Pipiens,L,3
FC-006,2023-06-19,2023,25,NE,Tarsalis,L,11
FC-014,2023-06-19,2023,25,NE,Pipiens,L,0
FC-014,2023-06-19,2023,25,NE,Tarsalis,L,7
FC-019,2023-06-19,2023,25,NE,Pipiens,L,5
FC-019,2023-06-19,2023,25,NE,Tarsalis,L,10
FC-023,2023-06-19,2023,25,SE,Pipiens,L,2
FC-023,2023-06-19,2023,25,SE,Tarsalis,L,11
FC-027,2023-06-19,2023,25,SE,Tarsalis,L,3
FC-031,2023-06-19,2023,25,SE,Pipiens,L,2
FC-031,2023-06-19,2023,25,SE,Tarsalis,L,71
FC-034,2023-06-19,2023,25,NE,Pipiens,L,1
FC-034,2023-06-19,2023,25,NE,Tarsalis,L,15
FC-036,2023-06-19,2023,25,NW,Pipiens,L,8
FC-036,2023-06-19,2023,25,NW,Tarsalis,L,20
FC-038,2023-06-19,2023,25,NE,Pipiens,L,2
FC-038,2023-06-19,2023,25,NE,Tarsalis,L,4
FC-039,2023-06-19,2023,25,SE,Tarsalis,L,23
FC-040,2023-06-19,2023,25,NE,Pipiens,L,0
FC-040,2023-06-19,2023,25,NE,Tarsalis,L,41
FC-040GR,2023-06-19,2023,25,NE,Pipiens,G,0
FC-040GR,2023-06-19,2023,25,NE,Tarsalis,G,0
FC-046,2023-06-19,2023,25,SE,Pipiens,L,2
FC-046,2023-06-19,2023,25,SE,Tarsalis,L,15
FC-047,2023-06-19,2023,25,SE,Pipiens,L,4
FC-047,2023-06-19,2023,25,SE,Tarsalis,L,33
FC-050,2023-06-19,2023,25,SE,Pipiens,L,1
FC-050,2023-06-19,2023,25,SE,Tarsalis,L,7
FC-053,2023-06-19,2023,25,SE,Pipiens,L,1
FC-053,2023-06-19,2023,25,SE,Tarsalis,L,27
FC-059,2023-06-19,2023,25,SE,Pipiens,L,2
FC-059,2023-06-19,2023,25,SE,Tarsalis,L,10
FC-064,2023-06-19,2023,25,SE,Tarsalis,L,106
FC-066,2023-06-19,2023,25,NE,Pipiens,L,6
FC-066,2023-06-19,2023,25,NE,Tarsalis,L,11
FC-066GR,2023-06-19,2023,25,NE,Pipiens,G,3
FC-066GR,2023-06-19,2023,25,NE,Tarsalis,G,0
FC-067,2023-06-19,2023,25,NE,Pipiens,L,0
FC-067,2023-06-19,2023,25,NE,Tarsalis,L,2
FC-069,2023-06-19,2023,25,NE,Pipiens,L,2
FC-069,2023-06-19,2023,25,NE,Tarsalis,L,8
FC-072,2023-06-19,2023,25,NE,Pipiens,L,2
FC-072,2023-06-19,2023,25,NE,Tarsalis,L,17
FC-074,2023-06-19,2023,25,SE,Pipiens,L,1
FC-074,2023-06-19,2023,25,SE,Tarsalis,L,61
FC-075,2023-06-19,2023,25,SE,Tarsalis,L,5
FC-075GR,2023-06-19,2023,25,SE,Pipiens,G,10
FC-088GR,2023-06-19,2023,25,SE,Pipiens,G,55
FC-088GR,2023-06-19,2023,25,SE,Tarsalis,G,2
FC-091GR,2023-06-19,2023,25,NE,Pipiens,G,4
FC-091GR,2023-06-19,2023,25,NE,Tarsalis,G,0
FC-092GR,2023-06-19,2023,25,NE,Pipiens,G,0
FC-092GR,2023-06-19,2023,25,NE,Tarsalis,G,0
LV-069,2023-06-19,2023,25,LV,Pipiens,L,0
LV-069,2023-06-19,2023,25,LV,Tarsalis,L,42
LV-089,2023-06-19,2023,25,LV,Pipiens,L,6
LV-089,2023-06-19,2023,25,LV,Tarsalis,L,241
LV-095,2023-06-19,2023,25,LV,Pipiens,L,0
LV-095,2023-06-19,2023,25,LV,Tarsalis,L,79
LV-104,2023-06-19,2023,25,LV,Tarsalis,L,46
LV-110,2023-06-19,2023,25,LV,Pipiens,L,4
LV-110,2023-06-19,2023,25,LV,Tarsalis,L,79
FC-006,2023-06-18,2023,25,NE,Pipiens,L,3
FC-006,2023-06-18,2023,25,NE,Tarsalis,L,11
FC-014,2023-06-18,2023,25,NE,Tarsalis,L,7
FC-019,2023-06-18,2023,25,NE,Pipiens,L,5
FC-019,2023-06-18,2023,25,NE,Tarsalis,L,10
FC-034,2023-06-18,2023,25,NE,Pipiens,L,1
FC-034,2023-06-18,2023,25,NE,Tarsalis,L,15
FC-036,2023-06-18,2023,25,NW,Pipiens,L,8
FC-036,2023-06-18,2023,25,NW,Tarsalis,L,20
FC-038,2023-06-18,2023,25,NE,Pipiens,L,2
FC-038,2023-06-18,2023,25,NE,Tarsalis,L,4
FC-040,2023-06-18,2023,25,NE,Tarsalis,L,41
FC-066,2023-06-18,2023,25,NE,Pipiens,L,6
FC-066,2023-06-18,2023,25,NE,Tarsalis,L,11
FC-066GR,2023-06-18,2023,25,NE,Pipiens,G,3
FC-067,2023-06-18,2023,25,NE,Tarsalis,L,2
FC-069,2023-06-18,2023,25,NE,Pipiens,L,2
FC-069,2023-06-18,2023,25,NE,Tarsalis,L,8
FC-072,2023-06-18,2023,25,NE,Pipiens,L,2
FC-072,2023-06-18,2023,25,NE,Tarsalis,L,17
FC-091GR,2023-06-18,2023,25,NE,Pipiens,G,4
LV-069,2023-06-18,2023,25,LV,Tarsalis,L,42
LV-095,2023-06-18,2023,25,LV,Tarsalis,L,79
FC-001,2023-06-15,2023,24,SW,Pipiens,L,0
FC-001,2023-06-15,2023,24,SW,Tarsalis,L,0
FC-029,2023-06-15,2023,24,SE,Pipiens,L,1
FC-029,2023-06-15,2023,24,SE,Tarsalis,L,3
FC-029GR,2023-06-15,2023,24,SE,Pipiens,G,29
FC-029GR,2023-06-15,2023,24,SE,Tarsalis,G,0
FC-037,2023-06-15,2023,24,SW,Pipiens,L,6
FC-037,2023-06-15,2023,24,SW,Tarsalis,L,22
FC-057,2023-06-15,2023,24,SW,Pipiens,L,0
FC-057,2023-06-15,2023,24,SW,Tarsalis,L,4
FC-058,2023-06-15,2023,24,SW,Pipiens,L,0
FC-058,2023-06-15,2023,24,SW,Tarsalis,L,0
FC-062,2023-06-15,2023,24,SW,Pipiens,L,1
FC-062,2023-06-15,2023,24,SW,Tarsalis,L,1
FC-068,2023-06-15,2023,24,SW,Pipiens,L,0
FC-068,2023-06-15,2023,24,SW,Tarsalis,L,1
FC-071,2023-06-15,2023,24,SW,Pipiens,L,1
FC-071,2023-06-15,2023,24,SW,Tarsalis,L,3
FC-089GR,2023-06-15,2023,24,SW,Pipiens,G,27
FC-089GR,2023-06-15,2023,24,SW,Tarsalis,G,0
FC-093,2023-06-15,2023,24,SW,Pipiens,L,3
FC-093,2023-06-15,2023,24,SW,Tarsalis,L,16
FC-011,2023-06-14,2023,24,NW,Pipiens,L,2
FC-011,2023-06-14,2023,24,NW,Tarsalis,L,0
FC-015,2023-06-14,2023,24,NW,Pipiens,L,1
FC-015,2023-06-14,2023,24,NW,Tarsalis,L,0
FC-029,2023-06-14,2023,24,SE,Pipiens,L,1
FC-029,2023-06-14,2023,24,SE,Tarsalis,L,3
FC-029GR,2023-06-14,2023,24,SE,Pipiens,G,29
FC-037,2023-06-14,2023,24,SW,Pipiens,L,6
FC-037,2023-06-14,2023,24,SW,Tarsalis,L,22
FC-041,2023-06-14,2023,24,NW,Pipiens,L,3
FC-041,2023-06-14,2023,24,NW,Tarsalis,L,1
FC-049,2023-06-14,2023,24,NW,Pipiens,L,0
FC-049,2023-06-14,2023,24,NW,Tarsalis,L,1
FC-052,2023-06-14,2023,24,NW,Pipiens,L,1
FC-052,2023-06-14,2023,24,NW,Tarsalis,L,1
FC-057,2023-06-14,2023,24,SW,Tarsalis,L,4
FC-060,2023-06-14,2023,24,SW,Pipiens,L,0
FC-060,2023-06-14,2023,24,SW,Tarsalis,L,2
FC-061,2023-06-14,2023,24,NW,Pipiens,L,6
FC-061,2023-06-14,2023,24,NW,Tarsalis,L,11
FC-062,2023-06-14,2023,24,SW,Pipiens,L,1
FC-062,2023-06-14,2023,24,SW,Tarsalis,L,1
FC-063,2023-06-14,2023,24,NW,Pipiens,L,0
FC-063,2023-06-14,2023,24,NW,Tarsalis,L,0
FC-063GR,2023-06-14,2023,24,NW,Pipiens,G,2
FC-063GR,2023-06-14,2023,24,NW,Tarsalis,G,0
FC-068,2023-06-14,2023,24,SW,Tarsalis,L,1
FC-071,2023-06-14,2023,24,SW,Pipiens,L,1
FC-071,2023-06-14,2023,24,SW,Tarsalis,L,3
FC-073,2023-06-14,2023,24,NW,Pipiens,L,2
FC-073,2023-06-14,2023,24,NW,Tarsalis,L,1
FC-089GR,2023-06-14,2023,24,SW,Pipiens,G,27
FC-090GR,2023-06-14,2023,24,NW,Pipiens,G,0
FC-090GR,2023-06-14,2023,24,NW,Tarsalis,G,0
FC-093,2023-06-14,2023,24,SW,Pipiens,L,3
FC-093,2023-06-14,2023,24,SW,Tarsalis,L,16
LC-001,2023-06-14,2023,24,BE,Pipiens,L,1
LC-001,2023-06-14,2023,24,BE,Tarsalis,L,16
LC-049,2023-06-14,2023,24,BE,Pipiens,L,0
LC-049,2023-06-14,2023,24,BE,Tarsalis,L,2
LC-053,2023-06-14,2023,24,BE,Pipiens,L,1
LC-053,2023-06-14,2023,24,BE,Tarsalis,L,7
LC-054,2023-06-14,2023,24,BE,Pipiens,L,2
LC-054,2023-06-14,2023,24,BE,Tarsalis,L,26
LV-020,2023-06-14,2023,24,LV,Pipiens,L,0
LV-020,2023-06-14,2023,24,LV,Tarsalis,L,15
WC-055,2023-06-14,2023,24,BE,Pipiens,L,0
WC-055,2023-06-14,2023,24,BE,Tarsalis,L,3
FC-004,2023-06-13,2023,24,SE,Pipiens,L,4
FC-004,2023-06-13,2023,24,SE,Tarsalis,L,0
FC-011,2023-06-13,2023,24,NW,Pipiens,L,2
FC-015,2023-06-13,2023,24,NW,Pipiens,L,1
FC-023,2023-06-13,2023,24,SE,Pipiens,L,1
FC-023,2023-06-13,2023,24,SE,Tarsalis,L,1
FC-027,2023-06-13,2023,24,SE,Pipiens,L,1
FC-027,2023-06-13,2023,24,SE,Tarsalis,L,3
FC-031,2023-06-13,2023,24,SE,Pipiens,L,1
