"year","week","well_position","plate","target","csu_id","sample_type","cq","log_copies"
2025,25,"F12","plate_2","WNV","slev_std_1e2","std 1e2",55.55,0
2025,25,"F12","plate_2","WNV","slev_std_1e2","std 1e2",55.55,0
2025,25,"F12","plate_2","WNV","slev_std_1e2","std 1e2",55.55,0
2025,25,"F12","plate_2","WNV","slev_std_1e2","std 1e2",55.55,0
2025,25,"F12","plate_2","WNV","slev_std_1e2","std 1e2",55.55,0
2025,25,"F12","plate_2","WNV","slev_std_1e2","std 1e2",55.55,0
2025,25,"F12","plate_2","WNV","slev_std_1e2","std 1e2",55.55,0
2025,25,"F12","plate_2","WNV","slev_std_1e2","std 1e2",55.55,0
2025,25,"F12","plate_2","WNV","slev_std_1e2","std 1e2",55.55,0
2025,25,"F12","plate_2","WNV","slev_std_1e2","std 1e2",55.55,0
2025,25,"F12","plate_2","WNV","slev_std_1e2","std 1e2",55.55,0
2025,25,"F12","plate_2","WNV","slev_std_1e2","std 1e2",55.55,0
2025,25,"C12","plate_2","WNV","wnv_std_1e2","std 1e2",32.07,2
2025,25,"C12","plate_2","WNV","wnv_std_1e2","std 1e2",32.07,2
2025,25,"C12","plate_2","WNV","wnv_std_1e2","std 1e2",32.07,2
2025,25,"C12","plate_2","WNV","wnv_std_1e2","std 1e2",32.07,2
2025,25,"C12","plate_2","WNV","wnv_std_1e2","std 1e2",32.07,2
2025,25,"C12","plate_2","WNV","wnv_std_1e2","std 1e2",32.07,2
2025,25,"C12","plate_2","WNV","wnv_std_1e2","std 1e2",32.07,2
2025,25,"C12","plate_2","WNV","wnv_std_1e2","std 1e2",32.07,2
2025,25,"C12","plate_2","WNV","wnv_std_1e2","std 1e2",32.07,2
2025,25,"C12","plate_2","WNV","wnv_std_1e2","std 1e2",32.07,2
2025,25,"C12","plate_2","WNV","wnv_std_1e2","std 1e2",32.07,2
2025,25,"C12","plate_2","WNV","wnv_std_1e2","std 1e2",32.07,2
2025,25,"C12","plate_2","WNV","wnv_std_1e2","std 1e2",32.07,2
2025,25,"C12","plate_2","WNV","wnv_std_1e2","std 1e2",32.07,2
2025,25,"C12","plate_2","WNV","wnv_std_1e2","std 1e2",32.07,2
2025,25,"C12","plate_2","WNV","wnv_std_1e2","std 1e2",32.07,2
2025,25,"E12","plate_2","WNV","slev_std_1e4","std 1e4",55.55,0
2025,25,"E12","plate_2","WNV","slev_std_1e4","std 1e4",55.55,0
2025,25,"E12","plate_2","WNV","slev_std_1e4","std 1e4",55.55,0
2025,25,"E12","plate_2","WNV","slev_std_1e4","std 1e4",55.55,0
2025,25,"E12","plate_2","WNV","slev_std_1e4","std 1e4",55.55,0
2025,25,"E12","plate_2","WNV","slev_std_1e4","std 1e4",55.55,0
2025,25,"E12","plate_2","WNV","slev_std_1e4","std 1e4",55.55,0
2025,25,"E12","plate_2","WNV","slev_std_1e4","std 1e4",55.55,0
2025,25,"E12","plate_2","WNV","slev_std_1e4","std 1e4",55.55,0
2025,25,"E12","plate_2","WNV","slev_std_1e4","std 1e4",55.55,0
2025,25,"E12","plate_2","WNV","slev_std_1e4","std 1e4",55.55,0
2025,25,"E12","plate_2","WNV","slev_std_1e4","std 1e4",55.55,0
2025,25,"E12","plate_2","WNV","slev_std_1e4","std 1e4",55.55,0
2025,25,"E12","plate_2","WNV","slev_std_1e4","std 1e4",55.55,0
2025,25,"E12","plate_2","WNV","slev_std_1e4","std 1e4",55.55,0
2025,25,"E12","plate_2","WNV","slev_std_1e4","std 1e4",55.55,0
2025,25,"B12","plate_2","WNV","wnv_std_1e4","std 1e4",25.61,4
2025,25,"B12","plate_2","WNV","wnv_std_1e4","std 1e4",25.61,4
2025,25,"B12","plate_2","WNV","wnv_std_1e4","std 1e4",25.61,4
2025,25,"B12","plate_2","WNV","wnv_std_1e4","std 1e4",25.61,4
2025,25,"B12","plate_2","WNV","wnv_std_1e4","std 1e4",25.61,4
2025,25,"B12","plate_2","WNV","wnv_std_1e4","std 1e4",25.61,4
2025,25,"B12","plate_2","WNV","wnv_std_1e4","std 1e4",25.61,4
2025,25,"B12","plate_2","WNV","wnv_std_1e4","std 1e4",25.61,4
2025,25,"B12","plate_2","WNV","wnv_std_1e4","std 1e4",25.61,4
2025,25,"B12","plate_2","WNV","wnv_std_1e4","std 1e4",25.61,4
2025,25,"B12","plate_2","WNV","wnv_std_1e4","std 1e4",25.61,4
2025,25,"B12","plate_2","WNV","wnv_std_1e4","std 1e4",25.61,4
2025,25,"B12","plate_2","WNV","wnv_std_1e4","std 1e4",25.61,4
2025,25,"B12","plate_2","WNV","wnv_std_1e4","std 1e4",25.61,4
2025,25,"B12","plate_2","WNV","wnv_std_1e4","std 1e4",25.61,4
2025,25,"B12","plate_2","WNV","wnv_std_1e4","std 1e4",25.61,4
2025,25,"D12","plate_2","WNV","slev_std_1e6","std 1e6",33.28,1.57391544042155
2025,25,"D12","plate_2","WNV","slev_std_1e6","std 1e6",33.28,1.57391544042155
2025,25,"D12","plate_2","WNV","slev_std_1e6","std 1e6",33.28,1.57391544042155
2025,25,"D12","plate_2","WNV","slev_std_1e6","std 1e6",33.28,1.57391544042155
2025,25,"D12","plate_2","WNV","slev_std_1e6","std 1e6",33.28,1.57391544042155
2025,25,"D12","plate_2","WNV","slev_std_1e6","std 1e6",33.28,1.57391544042155
2025,25,"D12","plate_2","WNV","slev_std_1e6","std 1e6",33.28,1.57391544042155
2025,25,"D12","plate_2","WNV","slev_std_1e6","std 1e6",33.28,1.57391544042155
2025,25,"D12","plate_2","WNV","slev_std_1e6","std 1e6",33.28,1.57391544042155
2025,25,"D12","plate_2","WNV","slev_std_1e6","std 1e6",33.28,1.57391544042155
2025,25,"D12","plate_2","WNV","slev_std_1e6","std 1e6",33.28,1.57391544042155
2025,25,"D12","plate_2","WNV","slev_std_1e6","std 1e6",33.28,1.57391544042155
2025,25,"D12","plate_2","WNV","slev_std_1e6","std 1e6",33.28,1.57391544042155
2025,25,"D12","plate_2","WNV","slev_std_1e6","std 1e6",33.28,1.57391544042155
2025,25,"D12","plate_2","WNV","slev_std_1e6","std 1e6",33.28,1.57391544042155
2025,25,"D12","plate_2","WNV","slev_std_1e6","std 1e6",33.28,1.57391544042155
2025,25,"A12","plate_2","WNV","wnv_std_1e6","std 1e6",19.78,6
2025,25,"A12","plate_2","WNV","wnv_std_1e6","std 1e6",19.78,6
2025,25,"A12","plate_2","WNV","wnv_std_1e6","std 1e6",19.78,6
2025,25,"A12","plate_2","WNV","wnv_std_1e6","std 1e6",19.78,6
2025,25,"A12","plate_2","WNV","wnv_std_1e6","std 1e6",19.78,6
2025,25,"A12","plate_2","WNV","wnv_std_1e6","std 1e6",19.78,6
2025,25,"A12","plate_2","WNV","wnv_std_1e6","std 1e6",19.78,6
2025,25,"A12","plate_2","WNV","wnv_std_1e6","std 1e6",19.78,6
2025,25,"A12","plate_2","WNV","wnv_std_1e6","std 1e6",19.78,6
2025,25,"A12","plate_2","WNV","wnv_std_1e6","std 1e6",19.78,6
2025,25,"A12","plate_2","WNV","wnv_std_1e6","std 1e6",19.78,6
2025,25,"A12","plate_2","WNV","wnv_std_1e6","std 1e6",19.78,6
2025,25,"A12","plate_2","WNV","wnv_std_1e6","std 1e6",19.78,6
2025,25,"A12","plate_2","WNV","wnv_std_1e6","std 1e6",19.78,6
2025,25,"A12","plate_2","WNV","wnv_std_1e6","std 1e6",19.78,6
2025,25,"A12","plate_2","WNV","wnv_std_1e6","std 1e6",19.78,6
