"zone","zone2","year","week","spp","trap_L","mosq_L","abund_sd","abund","abund_lci","abund_uci","pir","pir_lci","pir_uci","vi","vi_lci","vi_uci"
"NW","FC",2022,34,"All",NA,NA,NA,NA,NA,NA,0.0048,0.0013,0.0127,NA,NA,NA
"NE","FC",2022,34,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.0024,NA,NA,NA
"NE","FC",2022,34,"Tarsalis",NA,NA,NA,NA,NA,NA,0.0095,0.004,0.02,NA,NA,NA
"NE","FC",2022,34,"All",NA,NA,NA,NA,NA,NA,0.0027,0.0011,0.0056,NA,NA,NA
"SE","FC",2022,34,"Pipiens",NA,NA,NA,NA,NA,NA,0.0046,0.0012,0.0123,NA,NA,NA
"SE","FC",2022,34,"Tarsalis",NA,NA,NA,NA,NA,NA,0.0045,8e-04,0.0148,NA,NA,NA
"SE","FC",2022,34,"All",NA,NA,NA,NA,NA,NA,0.0046,0.0017,0.0102,NA,NA,NA
"SW","FC",2022,34,"Pipiens",NA,NA,NA,NA,NA,NA,0.0115,0.0037,0.0292,NA,NA,NA
"SW","FC",2022,34,"Tarsalis",NA,NA,NA,NA,NA,NA,0.0087,0.0016,0.0307,NA,NA,NA
"SW","FC",2022,34,"All",NA,NA,NA,NA,NA,NA,0.0107,0.0043,0.0231,NA,NA,NA
"FC","FC",2022,34,"Pipiens",NA,NA,NA,NA,NA,NA,0.0029,0.0013,0.0054,NA,NA,NA
"FC","FC",2022,34,"Tarsalis",NA,NA,NA,NA,NA,NA,0.0071,0.0039,0.0121,NA,NA,NA
"FC","FC",2022,34,"All",NA,NA,NA,NA,NA,NA,0.0045,0.0028,0.0068,NA,NA,NA
"LV","LV",2022,34,"Pipiens",NA,NA,NA,NA,NA,NA,0.0045,3e-04,0.0233,NA,NA,NA
"LV","LV",2022,34,"Tarsalis",NA,NA,NA,NA,NA,NA,0.0048,9e-04,0.016,NA,NA,NA
"LV","LV",2022,34,"All",NA,NA,NA,NA,NA,NA,0.0049,0.0013,0.0133,NA,NA,NA
"BE","BE",2022,34,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.082,NA,NA,NA
"BE","BE",2022,34,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0258,NA,NA,NA
"BE","BE",2022,34,"All",NA,NA,NA,NA,NA,NA,0,0,0.02,NA,NA,NA
"BC","BC",2022,34,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2022,34,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0964,NA,NA,NA
"BC","BC",2022,34,"All",NA,NA,NA,NA,NA,NA,0,0,0.0964,NA,NA,NA
"NW","FC",2022,33,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.0323,NA,NA,NA
"NW","FC",2022,33,"Tarsalis",NA,NA,NA,NA,NA,NA,0.0065,4e-04,0.0333,NA,NA,NA
"NW","FC",2022,33,"All",NA,NA,NA,NA,NA,NA,0.0038,2e-04,0.0187,NA,NA,NA
"NE","FC",2022,33,"Pipiens",NA,NA,NA,NA,NA,NA,0.0037,0.0012,0.0088,NA,NA,NA
"NE","FC",2022,33,"Tarsalis",NA,NA,NA,NA,NA,NA,0.0056,0.0018,0.0138,NA,NA,NA
"NE","FC",2022,33,"All",NA,NA,NA,NA,NA,NA,0.0045,0.0021,0.0086,NA,NA,NA
"SE","FC",2022,33,"Pipiens",NA,NA,NA,NA,NA,NA,0.0046,0.0012,0.0124,NA,NA,NA
"SE","FC",2022,33,"Tarsalis",NA,NA,NA,NA,NA,NA,0.0028,5e-04,0.0094,NA,NA,NA
"SE","FC",2022,33,"All",NA,NA,NA,NA,NA,NA,0.0037,0.0014,0.0082,NA,NA,NA
"SW","FC",2022,33,"Pipiens",NA,NA,NA,NA,NA,NA,0.0076,4e-04,0.0403,NA,NA,NA
"SW","FC",2022,33,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0158,NA,NA,NA
"SW","FC",2022,33,"All",NA,NA,NA,NA,NA,NA,0.0027,2e-04,0.0132,NA,NA,NA
"FC","FC",2022,33,"Pipiens",NA,NA,NA,NA,NA,NA,0.0041,0.0019,0.0077,NA,NA,NA
"FC","FC",2022,33,"Tarsalis",NA,NA,NA,NA,NA,NA,0.0039,0.0017,0.0078,NA,NA,NA
"FC","FC",2022,33,"All",NA,NA,NA,NA,NA,NA,0.004,0.0024,0.0065,NA,NA,NA
"LV","LV",2022,33,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.0363,NA,NA,NA
"LV","LV",2022,33,"Tarsalis",NA,NA,NA,NA,NA,NA,0.0176,0.0032,0.0656,NA,NA,NA
"LV","LV",2022,33,"All",NA,NA,NA,NA,NA,NA,0.0091,0.0017,0.0308,NA,NA,NA
"BE","BE",2022,33,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.0897,NA,NA,NA
"BE","BE",2022,33,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0337,NA,NA,NA
"BE","BE",2022,33,"All",NA,NA,NA,NA,NA,NA,0,0,0.0251,NA,NA,NA
"BC","BC",2022,33,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2022,33,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0918,NA,NA,NA
"BC","BC",2022,33,"All",NA,NA,NA,NA,NA,NA,0,0,0.0918,NA,NA,NA
"NW","FC",2022,32,"Pipiens",NA,NA,NA,NA,NA,NA,0.0099,6e-04,0.0486,NA,NA,NA
"NW","FC",2022,32,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0163,NA,NA,NA
"NW","FC",2022,32,"All",NA,NA,NA,NA,NA,NA,0.0029,2e-04,0.0142,NA,NA,NA
"NE","FC",2022,32,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.0029,NA,NA,NA
"NE","FC",2022,32,"Tarsalis",NA,NA,NA,NA,NA,NA,0.0025,1e-04,0.0126,NA,NA,NA
"NE","FC",2022,32,"All",NA,NA,NA,NA,NA,NA,6e-04,0,0.0028,NA,NA,NA
"SE","FC",2022,32,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.0104,NA,NA,NA
"SE","FC",2022,32,"Tarsalis",NA,NA,NA,NA,NA,NA,0.003,5e-04,0.0099,NA,NA,NA
"SE","FC",2022,32,"All",NA,NA,NA,NA,NA,NA,0.0019,3e-04,0.0064,NA,NA,NA
"SW","FC",2022,32,"Pipiens",NA,NA,NA,NA,NA,NA,0.0066,4e-04,0.0352,NA,NA,NA
"SW","FC",2022,32,"Tarsalis",NA,NA,NA,NA,NA,NA,0.0017,1e-04,0.0082,NA,NA,NA
"SW","FC",2022,32,"All",NA,NA,NA,NA,NA,NA,0.0027,5e-04,0.0091,NA,NA,NA
"FC","FC",2022,32,"Pipiens",NA,NA,NA,NA,NA,NA,0.001,2e-04,0.0034,NA,NA,NA
"FC","FC",2022,32,"Tarsalis",NA,NA,NA,NA,NA,NA,0.0022,7e-04,0.0052,NA,NA,NA
"FC","FC",2022,32,"All",NA,NA,NA,NA,NA,NA,0.0016,7e-04,0.0033,NA,NA,NA
"LV","LV",2022,32,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.0296,NA,NA,NA
"LV","LV",2022,32,"Tarsalis",NA,NA,NA,NA,NA,NA,0.0024,1e-04,0.0121,NA,NA,NA
"LV","LV",2022,32,"All",NA,NA,NA,NA,NA,NA,0.0019,1e-04,0.0092,NA,NA,NA
"BE","BE",2022,32,"Pipiens",NA,NA,NA,NA,NA,NA,0.0205,0.0012,0.1297,NA,NA,NA
"BE","BE",2022,32,"Tarsalis",NA,NA,NA,NA,NA,NA,0.01,0.0033,0.0252,NA,NA,NA
"BE","BE",2022,32,"All",NA,NA,NA,NA,NA,NA,0.0114,0.0043,0.0263,NA,NA,NA
"BC","BC",2022,32,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2022,32,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0405,NA,NA,NA
"BC","BC",2022,32,"All",NA,NA,NA,NA,NA,NA,0,0,0.0405,NA,NA,NA
"NW","FC",2022,31,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.0414,NA,NA,NA
"NW","FC",2022,31,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0133,NA,NA,NA
"NW","FC",2022,31,"All",NA,NA,NA,NA,NA,NA,0,0,0.0102,NA,NA,NA
"NE","FC",2022,31,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.0067,NA,NA,NA
"NE","FC",2022,31,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.006,NA,NA,NA
"NE","FC",2022,31,"All",NA,NA,NA,NA,NA,NA,0,0,0.0032,NA,NA,NA
"SE","FC",2022,31,"Pipiens",NA,NA,NA,NA,NA,NA,0.0116,0.0045,0.0256,NA,NA,NA
"SE","FC",2022,31,"Tarsalis",NA,NA,NA,NA,NA,NA,0.0018,1e-04,0.009,NA,NA,NA
"SE","FC",2022,31,"All",NA,NA,NA,NA,NA,NA,0.0062,0.0026,0.0129,NA,NA,NA
"SW","FC",2022,31,"Pipiens",NA,NA,NA,NA,NA,NA,0.0103,0.002,0.0336,NA,NA,NA
"SW","FC",2022,31,"Tarsalis",NA,NA,NA,NA,NA,NA,0.0052,3e-04,0.0274,NA,NA,NA
"SW","FC",2022,31,"All",NA,NA,NA,NA,NA,NA,0.0081,0.0022,0.0224,NA,NA,NA
"FC","FC",2022,31,"Pipiens",NA,NA,NA,NA,NA,NA,0.0055,0.0025,0.0108,NA,NA,NA
"FC","FC",2022,31,"Tarsalis",NA,NA,NA,NA,NA,NA,0.0012,2e-04,0.004,NA,NA,NA
"FC","FC",2022,31,"All",NA,NA,NA,NA,NA,NA,0.0031,0.0015,0.0057,NA,NA,NA
"LV","LV",2022,31,"Pipiens",NA,NA,NA,NA,NA,NA,0.0089,6e-04,0.0442,NA,NA,NA
"LV","LV",2022,31,"Tarsalis",NA,NA,NA,NA,NA,NA,0.0073,0.0028,0.0165,NA,NA,NA
"LV","LV",2022,31,"All",NA,NA,NA,NA,NA,NA,0.0077,0.0032,0.0162,NA,NA,NA
"BE","BE",2022,31,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.1332,NA,NA,NA
"BE","BE",2022,31,"Tarsalis",NA,NA,NA,NA,NA,NA,0.0035,2e-04,0.0176,NA,NA,NA
"BE","BE",2022,31,"All",NA,NA,NA,NA,NA,NA,0.0032,2e-04,0.0161,NA,NA,NA
"BC","BC",2022,31,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2022,31,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0275,NA,NA,NA
"BC","BC",2022,31,"All",NA,NA,NA,NA,NA,NA,0,0,0.0275,NA,NA,NA
"NW","FC",2022,30,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.0335,NA,NA,NA
"NW","FC",2022,30,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0185,NA,NA,NA
"NW","FC",2022,30,"All",NA,NA,NA,NA,NA,NA,0,0,0.012,NA,NA,NA
"NE","FC",2022,30,"Pipiens",NA,NA,NA,NA,NA,NA,0.0014,1e-04,0.007,NA,NA,NA
"NE","FC",2022,30,"Tarsalis",NA,NA,NA,NA,NA,NA,0.0021,1e-04,0.0099,NA,NA,NA
"NE","FC",2022,30,"All",NA,NA,NA,NA,NA,NA,0.0017,3e-04,0.0056,NA,NA,NA
"SE","FC",2022,30,"Pipiens",NA,NA,NA,NA,NA,NA,0.0036,2e-04,0.0176,NA,NA,NA
"SE","FC",2022,30,"Tarsalis",NA,NA,NA,NA,NA,NA,0.0014,1e-04,0.0071,NA,NA,NA
"SE","FC",2022,30,"All",NA,NA,NA,NA,NA,NA,0.0021,4e-04,0.0069,NA,NA,NA
"SW","FC",2022,30,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.0464,NA,NA,NA
"SW","FC",2022,30,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0206,NA,NA,NA
"SW","FC",2022,30,"All",NA,NA,NA,NA,NA,NA,0,0,0.0145,NA,NA,NA
"FC","FC",2022,30,"Pipiens",NA,NA,NA,NA,NA,NA,0.0017,3e-04,0.0057,NA,NA,NA
"FC","FC",2022,30,"Tarsalis",NA,NA,NA,NA,NA,NA,0.0013,2e-04,0.0042,NA,NA,NA
"FC","FC",2022,30,"All",NA,NA,NA,NA,NA,NA,0.0015,5e-04,0.0036,NA,NA,NA
"LV","LV",2022,30,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.0182,NA,NA,NA
"LV","LV",2022,30,"Tarsalis",NA,NA,NA,NA,NA,NA,0.0042,0.0011,0.0114,NA,NA,NA
"LV","LV",2022,30,"All",NA,NA,NA,NA,NA,NA,0.0033,9e-04,0.0088,NA,NA,NA
"BE","BE",2022,30,"Pipiens",NA,NA,NA,NA,NA,NA,0.0788,0.0051,0.3262,NA,NA,NA
"BE","BE",2022,30,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0255,NA,NA,NA
"BE","BE",2022,30,"All",NA,NA,NA,NA,NA,NA,0.0058,4e-04,0.027,NA,NA,NA
"BC","BC",2022,30,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2022,30,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0258,NA,NA,NA
"BC","BC",2022,30,"All",NA,NA,NA,NA,NA,NA,0,0,0.0258,NA,NA,NA
"NW","FC",2022,29,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.0162,NA,NA,NA
"NW","FC",2022,29,"Tarsalis",NA,NA,NA,NA,NA,NA,0.0023,1e-04,0.0112,NA,NA,NA
"NW","FC",2022,29,"All",NA,NA,NA,NA,NA,NA,0.0015,1e-04,0.0073,NA,NA,NA
"NE","FC",2022,29,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.0072,NA,NA,NA
"NE","FC",2022,29,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0028,NA,NA,NA
"NE","FC",2022,29,"All",NA,NA,NA,NA,NA,NA,0,0,0.002,NA,NA,NA
"SE","FC",2022,29,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.0115,NA,NA,NA
"SE","FC",2022,29,"Tarsalis",NA,NA,NA,NA,NA,NA,0.0026,9e-04,0.0063,NA,NA,NA
"SE","FC",2022,29,"All",NA,NA,NA,NA,NA,NA,0.0022,7e-04,0.0052,NA,NA,NA
"SW","FC",2022,29,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.037,NA,NA,NA
"SW","FC",2022,29,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0088,NA,NA,NA
"SW","FC",2022,29,"All",NA,NA,NA,NA,NA,NA,0,0,0.0072,NA,NA,NA
"FC","FC",2022,29,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.0032,NA,NA,NA
"FC","FC",2022,29,"Tarsalis",NA,NA,NA,NA,NA,NA,0.0013,5e-04,0.003,NA,NA,NA
"FC","FC",2022,29,"All",NA,NA,NA,NA,NA,NA,0.001,4e-04,0.0022,NA,NA,NA
"LV","LV",2022,29,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.0741,NA,NA,NA
"LV","LV",2022,29,"Tarsalis",NA,NA,NA,NA,NA,NA,0.0024,4e-04,0.0079,NA,NA,NA
"LV","LV",2022,29,"All",NA,NA,NA,NA,NA,NA,0.0023,4e-04,0.0075,NA,NA,NA
"BE","BE",2022,29,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.2588,NA,NA,NA
"BE","BE",2022,29,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0082,NA,NA,NA
"BE","BE",2022,29,"All",NA,NA,NA,NA,NA,NA,0,0,0.008,NA,NA,NA
"BC","BC",2022,29,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2022,29,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0222,NA,NA,NA
"BC","BC",2022,29,"All",NA,NA,NA,NA,NA,NA,0,0,0.0222,NA,NA,NA
"NW","FC",2022,28,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.0664,NA,NA,NA
"NW","FC",2022,28,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0086,NA,NA,NA
"NW","FC",2022,28,"All",NA,NA,NA,NA,NA,NA,0,0,0.0076,NA,NA,NA
"NE","FC",2022,28,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.0094,NA,NA,NA
"NE","FC",2022,28,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0027,NA,NA,NA
"NE","FC",2022,28,"All",NA,NA,NA,NA,NA,NA,0,0,0.0021,NA,NA,NA
"SE","FC",2022,28,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.0279,NA,NA,NA
"SE","FC",2022,28,"Tarsalis",NA,NA,NA,NA,NA,NA,0.002,5e-04,0.0055,NA,NA,NA
"SE","FC",2022,28,"All",NA,NA,NA,NA,NA,NA,0.0019,5e-04,0.005,NA,NA,NA
"SW","FC",2022,28,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.0918,NA,NA,NA
"SW","FC",2022,28,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0085,NA,NA,NA
"SW","FC",2022,28,"All",NA,NA,NA,NA,NA,NA,0,0,0.0079,NA,NA,NA
"FC","FC",2022,28,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.0061,NA,NA,NA
"FC","FC",2022,28,"Tarsalis",NA,NA,NA,NA,NA,NA,8e-04,2e-04,0.0022,NA,NA,NA
"FC","FC",2022,28,"All",NA,NA,NA,NA,NA,NA,7e-04,2e-04,0.0018,NA,NA,NA
"LV","LV",2022,28,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.1611,NA,NA,NA
"LV","LV",2022,28,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0047,NA,NA,NA
"LV","LV",2022,28,"All",NA,NA,NA,NA,NA,NA,0,0,0.0046,NA,NA,NA
"BE","BE",2022,28,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.4899,NA,NA,NA
"BE","BE",2022,28,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0265,NA,NA,NA
"BE","BE",2022,28,"All",NA,NA,NA,NA,NA,NA,0,0,0.0258,NA,NA,NA
"BC","BC",2022,28,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2022,28,"Tarsalis",NA,NA,NA,NA,NA,NA,0.006,3e-04,0.0318,NA,NA,NA
"BC","BC",2022,28,"All",NA,NA,NA,NA,NA,NA,0.006,3e-04,0.0318,NA,NA,NA
"NW","FC",2022,27,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.0741,NA,NA,NA
"NW","FC",2022,27,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0507,NA,NA,NA
"NW","FC",2022,27,"All",NA,NA,NA,NA,NA,NA,0,0,0.031,NA,NA,NA
"NE","FC",2022,27,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.0154,NA,NA,NA
"NE","FC",2022,27,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0106,NA,NA,NA
"NE","FC",2022,27,"All",NA,NA,NA,NA,NA,NA,0,0,0.0063,NA,NA,NA
"SE","FC",2022,27,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.0318,NA,NA,NA
"SE","FC",2022,27,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0027,NA,NA,NA
"SE","FC",2022,27,"All",NA,NA,NA,NA,NA,NA,0,0,0.0025,NA,NA,NA
"SW","FC",2022,27,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.2153,NA,NA,NA
"SW","FC",2022,27,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0337,NA,NA,NA
"SW","FC",2022,27,"All",NA,NA,NA,NA,NA,NA,0,0,0.03,NA,NA,NA
"FC","FC",2022,27,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.009,NA,NA,NA
"FC","FC",2022,27,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.002,NA,NA,NA
"FC","FC",2022,27,"All",NA,NA,NA,NA,NA,NA,0,0,0.0016,NA,NA,NA
"LV","LV",2022,27,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.3903,NA,NA,NA
"LV","LV",2022,27,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0084,NA,NA,NA
"LV","LV",2022,27,"All",NA,NA,NA,NA,NA,NA,0,0,0.0083,NA,NA,NA
"BE","BE",2022,27,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.5615,NA,NA,NA
"BE","BE",2022,27,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0214,NA,NA,NA
"BE","BE",2022,27,"All",NA,NA,NA,NA,NA,NA,0,0,0.021,NA,NA,NA
"BC","BC",2022,27,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2022,27,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0199,NA,NA,NA
"BC","BC",2022,27,"All",NA,NA,NA,NA,NA,NA,0,0,0.0199,NA,NA,NA
"NW","FC",2022,26,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.0513,NA,NA,NA
"NW","FC",2022,26,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.1015,NA,NA,NA
"NW","FC",2022,26,"All",NA,NA,NA,NA,NA,NA,0,0,0.0353,NA,NA,NA
"NE","FC",2022,26,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.1135,NA,NA,NA
"NE","FC",2022,26,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0432,NA,NA,NA
"NE","FC",2022,26,"All",NA,NA,NA,NA,NA,NA,0,0,0.0323,NA,NA,NA
"SE","FC",2022,26,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.0409,NA,NA,NA
"SE","FC",2022,26,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0102,NA,NA,NA
"SE","FC",2022,26,"All",NA,NA,NA,NA,NA,NA,0,0,0.0083,NA,NA,NA
"SW","FC",2022,26,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.1759,NA,NA,NA
"SW","FC",2022,26,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.3244,NA,NA,NA
"SW","FC",2022,26,"All",NA,NA,NA,NA,NA,NA,0,0,0.1287,NA,NA,NA
"FC","FC",2022,26,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.018,NA,NA,NA
"FC","FC",2022,26,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0077,NA,NA,NA
"FC","FC",2022,26,"All",NA,NA,NA,NA,NA,NA,0,0,0.0054,NA,NA,NA
"LV","LV",2022,26,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.1332,NA,NA,NA
"LV","LV",2022,26,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0124,NA,NA,NA
"LV","LV",2022,26,"All",NA,NA,NA,NA,NA,NA,0,0,0.0115,NA,NA,NA
"BE","BE",2022,26,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.2588,NA,NA,NA
"BE","BE",2022,26,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.016,NA,NA,NA
"BE","BE",2022,26,"All",NA,NA,NA,NA,NA,NA,0,0,0.0153,NA,NA,NA
"BC","BC",2022,26,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2022,26,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0448,NA,NA,NA
"BC","BC",2022,26,"All",NA,NA,NA,NA,NA,NA,0,0,0.0448,NA,NA,NA
"NW","FC",2022,25,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.3543,NA,NA,NA
"NW","FC",2022,25,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.1843,NA,NA,NA
"NW","FC",2022,25,"All",NA,NA,NA,NA,NA,NA,0,0,0.138,NA,NA,NA
"NE","FC",2022,25,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.0727,NA,NA,NA
"NE","FC",2022,25,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.022,NA,NA,NA
"NE","FC",2022,25,"All",NA,NA,NA,NA,NA,NA,0,0,0.0172,NA,NA,NA
"SE","FC",2022,25,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.1043,NA,NA,NA
"SE","FC",2022,25,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0271,NA,NA,NA
"SE","FC",2022,25,"All",NA,NA,NA,NA,NA,NA,0,0,0.022,NA,NA,NA
"SW","FC",2022,25,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.4345,NA,NA,NA
"SW","FC",2022,25,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.1843,NA,NA,NA
"SW","FC",2022,25,"All",NA,NA,NA,NA,NA,NA,0,0,0.1487,NA,NA,NA
"FC","FC",2022,25,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.0393,NA,NA,NA
"FC","FC",2022,25,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0111,NA,NA,NA
"FC","FC",2022,25,"All",NA,NA,NA,NA,NA,NA,0,0,0.0087,NA,NA,NA
"LV","LV",2022,25,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"LV","LV",2022,25,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0448,NA,NA,NA
"LV","LV",2022,25,"All",NA,NA,NA,NA,NA,NA,0,0,0.0448,NA,NA,NA
"BE","BE",2022,25,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BE","BE",2022,25,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.1043,NA,NA,NA
"BE","BE",2022,25,"All",NA,NA,NA,NA,NA,NA,0,0,0.1043,NA,NA,NA
"BC","BC",2022,25,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA
"BC","BC",2022,25,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.05,NA,NA,NA
"BC","BC",2022,25,"All",NA,NA,NA,NA,NA,NA,0,0,0.05,NA,NA,NA
"NW","FC",2022,24,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.1611,NA,NA,NA
"NW","FC",2022,24,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0535,NA,NA,NA
"NW","FC",2022,24,"All",NA,NA,NA,NA,NA,NA,0,0,0.0418,NA,NA,NA
"NE","FC",2022,24,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.1206,NA,NA,NA
"NE","FC",2022,24,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0296,NA,NA,NA
"NE","FC",2022,24,"All",NA,NA,NA,NA,NA,NA,0,0,0.0243,NA,NA,NA
"SE","FC",2022,24,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.0838,NA,NA,NA
"SE","FC",2022,24,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.0464,NA,NA,NA
"SE","FC",2022,24,"All",NA,NA,NA,NA,NA,NA,0,0,0.0308,NA,NA,NA
"SW","FC",2022,24,"Pipiens",NA,NA,NA,NA,NA,NA,0,0,0.4899,NA,NA,NA
"SW","FC",2022,24,"Tarsalis",NA,NA,NA,NA,NA,NA,0,0,0.1431,NA,NA,NA
